GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,respop72018
0100000US,,United States,310M400US44060,44060,"United States - Spokane-Spokane Valley, WA Metro Area","Spokane-Spokane Valley, WA Metro Area",527753,527753,528502,529791,531925,534514,539313,545380,554398,563958,573493
0100000US,,United States,310M400US44100,44100,"United States - Springfield, IL Metro Area","Springfield, IL Metro Area",210170,210170,210463,211713,212080,211702,211685,211239,210403,209175,207636
0100000US,,United States,310M400US44140,44140,"United States - Springfield, MA Metro Area","Springfield, MA Metro Area",621570,621681,623576,626264,627367,628626,630431,629998,629678,629506,631761
0100000US,,United States,310M400US44180,44180,"United States - Springfield, MO Metro Area","Springfield, MO Metro Area",436712,436709,437297,440329,444253,448361,451500,455512,457881,462300,466978
0100000US,,United States,310M400US44220,44220,"United States - Springfield, OH Metro Area","Springfield, OH Metro Area",138333,138341,138274,137793,137166,136636,136316,135740,134701,134649,134585
0100000US,,United States,310M400US44300,44300,"United States - State College, PA Metro Area","State College, PA Metro Area",153990,154001,154218,155042,155815,158227,159655,160442,162062,162250,162805
0100000US,,United States,310M400US44420,44420,"United States - Staunton-Waynesboro, VA Metro Area","Staunton-Waynesboro, VA Metro Area",118502,118496,118311,118760,118455,119116,119479,120070,120857,121984,123007
0100000US,,United States,310M400US44700,44700,"United States - Stockton-Lodi, CA Metro Area","Stockton-Lodi, CA Metro Area",685306,685306,687156,694388,699782,702387,711771,721929,732185,742516,752660
0100000US,,United States,310M400US44940,44940,"United States - Sumter, SC Metro Area","Sumter, SC Metro Area",107456,107490,107612,107298,107774,107732,107653,107173,107125,106514,106512
0100000US,,United States,310M400US45060,45060,"United States - Syracuse, NY Metro Area","Syracuse, NY Metro Area",662577,662620,663108,662417,660897,661807,660134,657633,654205,651048,650502
0100000US,,United States,310M400US45220,45220,"United States - Tallahassee, FL Metro Area","Tallahassee, FL Metro Area",367413,368770,369341,371196,375258,373189,375366,377671,378859,383467,385145
0100000US,,United States,310M400US45300,45300,"United States - Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",2783243,2783462,2788367,2828748,2845719,2870355,2912875,2969251,3034215,3091225,3142663
0100000US,,United States,310M400US45460,45460,"United States - Terre Haute, IN Metro Area","Terre Haute, IN Metro Area",172425,172417,172239,172459,172477,171890,171035,170438,170346,170022,169725
0100000US,,United States,310M400US45500,45500,"United States - Texarkana, TX-AR Metro Area","Texarkana, TX-AR Metro Area",149198,149194,149327,149622,149705,149687,149592,149827,150257,150254,150242
0100000US,,United States,310M400US45540,45540,"United States - The Villages, FL Metro Area","The Villages, FL Metro Area",93420,93420,94278,97972,101674,106908,112245,117070,121995,124933,128754
0100000US,,United States,310M400US45780,45780,"United States - Toledo, OH Metro Area","Toledo, OH Metro Area",610001,610002,610019,608770,607476,607347,606336,605182,604883,603830,602871
0100000US,,United States,310M400US45820,45820,"United States - Topeka, KS Metro Area","Topeka, KS Metro Area",233870,233867,234274,234688,234413,233861,233752,233580,233225,233153,232594
0100000US,,United States,310M400US45940,45940,"United States - Trenton, NJ Metro Area","Trenton, NJ Metro Area",366513,367511,367744,367384,368604,369517,369017,368352,368028,368602,369811
0100000US,,United States,310M400US46060,46060,"United States - Tucson, AZ Metro Area","Tucson, AZ Metro Area",980263,980263,981653,988407,993215,997437,1004675,1009737,1017624,1027502,1039073
0100000US,,United States,310M400US46140,46140,"United States - Tulsa, OK Metro Area","Tulsa, OK Metro Area",937478,937532,939822,945882,952916,962403,969986,981521,989256,991610,993797
0100000US,,United States,310M400US46220,46220,"United States - Tuscaloosa, AL Metro Area","Tuscaloosa, AL Metro Area",230162,230176,230490,231431,233466,235636,238427,240530,241758,242700,243575
0100000US,,United States,310M400US46300,46300,"United States - Twin Falls, ID Metro Area","Twin Falls, ID Metro Area",99604,99596,99989,100622,101142,102688,103948,105236,107172,109037,110096
0100000US,,United States,310M400US46340,46340,"United States - Tyler, TX Metro Area","Tyler, TX Metro Area",209714,209725,210408,212764,214836,216521,219605,222447,225344,227460,230221
0100000US,,United States,310M400US46520,46520,"United States - Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area",953207,953206,956296,967287,978073,986222,987649,991339,992692,986429,980080
0100000US,,United States,310M400US46540,46540,"United States - Utica-Rome, NY Metro Area","Utica-Rome, NY Metro Area",299397,299330,299224,298576,297988,297237,296010,293888,292794,292336,291410
0100000US,,United States,310M400US46660,46660,"United States - Valdosta, GA Metro Area","Valdosta, GA Metro Area",139588,139660,140055,141991,144118,142944,143445,143329,144470,145403,146174
0100000US,,United States,310M400US46700,46700,"United States - Vallejo-Fairfield, CA Metro Area","Vallejo-Fairfield, CA Metro Area",413344,413298,413944,416305,419699,423749,429155,433708,439300,443877,446610
0100000US,,United States,310M400US47020,47020,"United States - Victoria, TX Metro Area","Victoria, TX Metro Area",94003,94003,94095,94758,96447,97527,98564,99688,99981,99651,99619
0100000US,,United States,310M400US47220,47220,"United States - Vineland-Bridgeton, NJ Metro Area","Vineland-Bridgeton, NJ Metro Area",156898,156633,156704,157045,156941,156120,156086,154838,153355,151748,150972
0100000US,,United States,310M400US47260,47260,"United States - Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1676822,1676823,1679795,1685911,1697056,1704386,1714136,1719838,1722419,1724876,1728733
0100000US,,United States,310M400US47300,47300,"United States - Visalia-Porterville, CA Metro Area","Visalia-Porterville, CA Metro Area",442179,442181,442994,446864,449975,452769,455602,457803,460023,463097,465861
0100000US,,United States,310M400US47380,47380,"United States - Waco, TX Metro Area","Waco, TX Metro Area",252772,252766,253812,255699,256964,258730,260434,262754,264960,268550,271942
0100000US,,United States,310M400US47460,47460,"United States - Walla Walla, WA Metro Area","Walla Walla, WA Metro Area",62859,62859,63014,63448,63317,63380,63520,63937,64072,64675,64981
0100000US,,United States,310M400US47580,47580,"United States - Warner Robins, GA Metro Area","Warner Robins, GA Metro Area",179605,179604,180453,183365,185275,186246,187236,187664,189755,191227,193835
0100000US,,United States,310M400US47900,47900,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5636232,5636363,5665061,5768757,5865970,5950951,6020449,6082465,6139035,6200001,6249950
0100000US,,United States,314M400US4790043524,4790043524,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Silver Spring-Frederick-Rockville, MD Metro Division","Silver Spring-Frederick-Rockville, MD Metro Division",1205162,1205355,1210491,1229096,1245495,1257207,1269034,1279108,1287469,1299203,1308215
0100000US,,United States,314M400US4790047894,4790047894,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division",4431070,4431008,4454570,4539661,4620475,4693744,4751415,4803357,4851566,4900798,4941735
0100000US,,United States,310M400US47940,47940,"United States - Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",167819,167819,167925,168429,168806,169852,170459,170855,170139,169553,169659
0100000US,,United States,310M400US48060,48060,"United States - Watertown-Fort Drum, NY Metro Area","Watertown-Fort Drum, NY Metro Area",116229,116234,116594,117769,120261,118515,118005,116403,113015,113063,111755
0100000US,,United States,310M400US48140,48140,"United States - Wausau, WI Metro Area","Wausau, WI Metro Area",134063,134061,134049,134323,134363,134880,135131,135289,135057,135415,135428
0100000US,,United States,310M400US48260,48260,"United States - Weirton-Steubenville, WV-OH Metro Area","Weirton-Steubenville, WV-OH Metro Area",124454,124450,124324,123464,122669,122131,121500,120662,119287,118181,117064
0100000US,,United States,310M400US48300,48300,"United States - Wenatchee, WA Metro Area","Wenatchee, WA Metro Area",110884,110887,111271,111884,112699,113162,113965,115682,117403,118646,119943
0100000US,,United States,310M400US48540,48540,"United States - Wheeling, WV-OH Metro Area","Wheeling, WV-OH Metro Area",147950,147960,147907,147253,146515,145931,144958,144144,142946,141228,140045
0100000US,,United States,310M400US48620,48620,"United States - Wichita, KS Metro Area","Wichita, KS Metro Area",630919,630923,631746,633179,636019,638248,640604,643257,645129,644949,644888
0100000US,,United States,310M400US48660,48660,"United States - Wichita Falls, TX Metro Area","Wichita Falls, TX Metro Area",151306,151474,151649,150286,151023,151447,151863,150149,150472,151180,151306
0100000US,,United States,310M400US48700,48700,"United States - Williamsport, PA Metro Area","Williamsport, PA Metro Area",116111,116114,116234,116742,117234,116607,116303,115576,114821,113930,113664
0100000US,,United States,310M400US48900,48900,"United States - Wilmington, NC Metro Area","Wilmington, NC Metro Area",254884,254881,255702,259125,262768,267724,271904,276895,283596,289425,294436
0100000US,,United States,310M400US49020,49020,"United States - Winchester, VA-WV Metro Area","Winchester, VA-WV Metro Area",128472,128475,128675,129968,130933,132309,133563,134297,135748,138107,139810
0100000US,,United States,310M400US49180,49180,"United States - Winston-Salem, NC Metro Area","Winston-Salem, NC Metro Area",640595,640537,641292,644261,646847,650007,653403,656352,661034,666746,671456
0100000US,,United States,310M400US49340,49340,"United States - Worcester, MA-CT Metro Area","Worcester, MA-CT Metro Area",916980,916764,918946,922313,924866,928413,932389,934848,936683,942303,947866
0100000US,,United States,310M400US49420,49420,"United States - Yakima, WA Metro Area","Yakima, WA Metro Area",243231,243240,244269,245950,246207,246612,247046,248065,249691,250377,251446
0100000US,,United States,310M400US49620,49620,"United States - York-Hanover, PA Metro Area","York-Hanover, PA Metro Area",434972,435008,435403,436643,437449,438936,440496,441800,443777,445722,448273
0100000US,,United States,310M400US49660,49660,"United States - Youngstown-Warren-Boardman, OH-PA Metro Area","Youngstown-Warren-Boardman, OH-PA Metro Area",565773,565781,564828,562291,558507,555848,553051,548873,544688,541875,538952
0100000US,,United States,310M400US49700,49700,"United States - Yuba City, CA Metro Area","Yuba City, CA Metro Area",166892,166902,167103,166977,167002,167659,168392,169471,170900,173213,174848
0100000US,,United States,310M400US49740,49740,"United States - Yuma, AZ Metro Area","Yuma, AZ Metro Area",195751,195750,197138,202883,202589,202589,204283,205456,207520,209756,212128
0100000US,,United States,01000E0US,,United States - In micropolitan statistical area,In micropolitan statistical area,27515544,27514289,27529927,27548976,27558283,27551740,27552533,27554710,27566661,27590366,27627895
0100000US,,United States,310M400US10100,10100,"United States - Aberdeen, SD Micro Area","Aberdeen, SD Micro Area",40602,40603,40717,40962,41576,42155,42220,42404,42849,43235,43191
0100000US,,United States,310M400US10140,10140,"United States - Aberdeen, WA Micro Area","Aberdeen, WA Micro Area",72797,72798,72843,72357,71770,71046,70783,71027,71572,72553,73901
0100000US,,United States,310M400US10220,10220,"United States - Ada, OK Micro Area","Ada, OK Micro Area",37492,37490,37599,37760,38080,38178,38308,38354,38525,38354,38247
0100000US,,United States,310M400US10300,10300,"United States - Adrian, MI Micro Area","Adrian, MI Micro Area",99892,99892,99635,99337,99004,98803,98737,98385,98499,98482,98266
0100000US,,United States,310M400US10460,10460,"United States - Alamogordo, NM Micro Area","Alamogordo, NM Micro Area",63797,63832,64399,65644,66226,66326,65362,64739,65644,66198,66781
0100000US,,United States,310M400US10620,10620,"United States - Albemarle, NC Micro Area","Albemarle, NC Micro Area",60585,60586,60576,60520,60456,60631,60619,60635,60792,61451,62075
0100000US,,United States,310M400US10660,10660,"United States - Albert Lea, MN Micro Area","Albert Lea, MN Micro Area",31255,31254,31204,31065,31023,30922,30742,30496,30409,30537,30444
0100000US,,United States,310M400US10700,10700,"United States - Albertville, AL Micro Area","Albertville, AL Micro Area",93019,93019,93124,93892,94268,94370,94277,94606,95123,95609,96109
0100000US,,United States,310M400US10760,10760,"United States - Alexander City, AL Micro Area","Alexander City, AL Micro Area",41616,41618,41476,41397,41044,41028,40887,40611,40570,40613,40497
0100000US,,United States,310M400US10820,10820,"United States - Alexandria, MN Micro Area","Alexandria, MN Micro Area",36009,36009,35987,36175,36287,36343,36568,36782,37147,37556,37964
0100000US,,United States,310M400US10860,10860,"United States - Alice, TX Micro Area","Alice, TX Micro Area",40838,40836,40885,41211,41644,41679,41503,41526,41181,40930,40822
0100000US,,United States,310M400US10940,10940,"United States - Alma, MI Micro Area","Alma, MI Micro Area",42476,42476,42431,42112,41978,41931,41462,41319,40943,41011,40599
0100000US,,United States,310M400US10980,10980,"United States - Alpena, MI Micro Area","Alpena, MI Micro Area",29598,29601,29517,29344,29172,28965,28887,28719,28656,28438,28360
0100000US,,United States,310M400US11060,11060,"United States - Altus, OK Micro Area","Altus, OK Micro Area",26446,26446,26483,26420,26229,26112,25826,25467,25466,25213,24949
0100000US,,United States,310M400US11140,11140,"United States - Americus, GA Micro Area","Americus, GA Micro Area",37829,37827,37700,37109,36608,36432,36356,35891,35529,35071,34969
0100000US,,United States,310M400US11220,11220,"United States - Amsterdam, NY Micro Area","Amsterdam, NY Micro Area",50219,50258,50300,49901,49822,49738,49673,49579,49206,49216,49455
0100000US,,United States,310M400US11380,11380,"United States - Andrews, TX Micro Area","Andrews, TX Micro Area",14786,14786,14849,15388,16113,16788,17445,18083,17805,17631,18128
