,Unnamed: 0_x,address,city,country_left,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,event_time,id_y,street,zip,metro_area,country_right,city_name
71479,90,1 Panther Parkway,Sunrise,US,2019-11-24 01:00:00+00:00,Sara Bareilles: Amidst The Chaos Tour 2019,Rock,1,26.155362,-80.33023,,1.0,2019-04-12 14:00:00+00:00,33323,,,1.0,FL,Pop,https://www.ticketmaster.com/sara-bareilles-amidst-the-chaos-tour-sunrise-florida-11-23-2019/event/0D005683966B88B0,BB&T Center,165.0,BB&T Center,Sunrise,"21,371",0.666628,Chris Brown,Ty Dolla $ign,2019-09-01 18:30:00-04:00,2008454,1 Panther Parkway,33323,Fort Lauderdale,US,Sunrise
188073,12,3570 S Las Vegas Blvd,Las Vegas,US,2020-05-23 03:00:00+00:00,Sting: My Songs,Rock,1,36.116156,-115.175058,,1.0,2019-05-03 17:00:00+00:00,89109,499.0,89.0,0.0,NV,Pop,https://www.ticketmaster.com/sting-my-songs-las-vegas-nevada-05-22-2020/event/3900569609F7CC09,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.036137999999999997,Dionne Warwick,,2019-09-05 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
420628,178,1303 NE 45th Street,Seattle,US,2019-11-01 03:00:00+00:00,The Band Perry,Country,1,47.66126297,-122.31405191,,1.0,2019-07-19 17:00:00+00:00,98105,28.0,28.0,0.0,WA,Country,https://www.ticketmaster.com/the-band-perry-seattle-washington-10-31-2019/event/0F0056EBC2CC34AA,Neptune Theatre,647.0,Neptune Theatre,Seattle,800,0.030769,Black Flag,The Linecutters,2019-09-03 20:00:00-07:00,1276526,1303 NE 45th Street,98101,Seattle,US,Seattle
343590,52,2500 Victory Avenue,Dallas,US,2019-12-10 02:30:00+00:00,Ariana Grande: Sweetener World Tour,Rock,1,32.79067196,-96.81081803,,1.0,2019-07-01 15:00:00+00:00,75201,274.45,44.45,0.0,TX,Pop,https://www.ticketmaster.com/ariana-grande-sweetener-world-tour-dallas-texas-12-09-2019/event/0C0056D6F5E16A7D,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.666628,Chris Brown,Ty Dolla $ign,2019-10-05 18:30:00-05:00,673,2500 Victory Avenue,75201,Dallas - Fort Worth,US,Dallas
343851,55,1911 Montgomery Street,Fort Worth,US,2019-11-09 03:00:00+00:00,Twenty One Pilots - The Bandito Tour,Rock,1,32.741072,-97.368507,,1.0,2019-07-19 15:00:00+00:00,76107,75.5,35.5,0.0,TX,Pop,https://www.ticketmaster.com/twenty-one-pilots-the-bandito-tour-fort-worth-texas-11-08-2019/event/0C0056E991A92563,Dickies Arena,589.0,Dickies Arena,Fort Worth,"14,000",0.363619,Twenty One Pilots,,2019-11-08 19:00:00-06:00,4109379,1911 Montgomery Street,76107,Dallas - Fort Worth,US,Fort Worth
32183,166,1807 Telegraph Ave,Oakland,US,2019-12-17 04:00:00+00:00,The Brian Setzer Orchestra's 16th Annual Christmas Rocks! Tour,Rock,1,37.8077176,-122.2700597,,1.0,2019-07-26 17:00:00+00:00,94612,115.0,49.5,0.0,CA,Pop,https://www.ticketmaster.com/the-brian-setzer-orchestras-16th-annual-oakland-california-12-16-2019/event/1C0056E9EFA895AD,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.08152899999999999,Lauv,Bulow,2019-10-17 19:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
242764,35,405 Neil Avenue,Columbus,US,2019-08-18 22:00:00+00:00,WNCI's Summer In The City featuring Lizzo,R&B,1,39.96974489,-83.01006759,6,1.0,2019-05-10 14:00:00+00:00,43215,39.97,39.97,0.0,OH,R&B,https://www.ticketmaster.com/wncis-summer-in-the-city-featuring-columbus-ohio-08-18-2019/event/050056A7DAF464F3,Express Live!,497.0,Express Live!,Columbus,"5,000",0.021301,Lizzo,Ally Brooke,2019-08-18 18:30:00-04:00,777,405 Neil Avenue,43215,Columbus,US,Columbus
188358,139,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-15 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,299.0,79.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-14-2020/event/3900569A2EEACF89,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-09-04 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
344761,81,2500 Victory Avenue,Dallas,US,2019-09-28 02:30:00+00:00,The Who: Moving On!,Rock,1,32.79067196,-96.81081803,,1.0,2019-01-24 16:00:00+00:00,75201,310.0,59.0,0.0,TX,Pop,https://www.ticketmaster.com/the-who-moving-on-dallas-texas-09-27-2019/event/0C00562C02D73A07,American Airlines Center,575.0,American Airlines Center,Dallas,"21,001",0.404712,John Mayer,,2019-09-05 19:30:00-05:00,673,2500 Victory Avenue,75201,Dallas - Fort Worth,US,Dallas
350903,5,1 AT&T Center,San Antonio,US,2019-11-06 01:00:00+00:00,Casting Crowns + Hillsong Worship + Elevation Worship USA Tour,Religious,1,29.4330386,-98.4337987,,3.0,2019-07-19 15:00:00+00:00,78219,151.5,22.0,0.0,TX,Gospel,https://www.ticketmaster.com/casting-crowns-hillsong-worship-elevation-worship-san-antonio-texas-11-05-2019/event/3A0056E8E7CD4729,AT&T Center,607.0,AT&T Center,San Antonio,"19,000",0.146425,Celine Dion,,2020-01-30 19:30:00-06:00,671,One AT&T Center,78219,San Antonio,US,San Antonio
188089,22,3570 S Las Vegas Blvd,Las Vegas,US,2020-05-24 03:00:00+00:00,Sting: My Songs,Rock,1,36.116156,-115.175058,,1.0,2019-05-03 17:00:00+00:00,89109,549.0,99.0,0.0,NV,Pop,https://www.ticketmaster.com/sting-my-songs-las-vegas-nevada-05-23-2020/event/3900569609FACC0B,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.036137999999999997,Dionne Warwick,,2019-09-05 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
188442,173,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-16 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,299.0,79.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-15-2020/event/3900569A2EEDCF8B,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-09-04 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
178276,30,1 Railroad St,Bangor,US,2019-08-23 00:00:00+00:00,Brantley Gilbert: Not Like Us Tour,Country,1,44.79504302,-68.77376966,,1.0,2019-04-19 14:00:00+00:00,04401,39.75,24.5,0.0,ME,Country,https://www.ticketmaster.com/brantley-gilbert-not-like-us-tour-bangor-maine-08-22-2019/event/01005685C2AE6888,Darling's Waterfront Pavilion,288.0,Darling's Waterfront Pavilion,Bangor,"16,000",0.072774,Brantley Gilbert,Michael Ray,2019-08-22 19:00:00-04:00,2173749,1 Railroad St,04401,Portland,US,Bangor
261419,7,10475 Little Patuxent Parkway,Columbia,US,2019-08-14 01:00:00+00:00,Heart: Love Alive Tour,Rock,1,39.209019,-76.862583,,1.0,2019-02-15 15:00:00+00:00,21044,350.0,29.5,0.0,MD,Pop,https://www.ticketmaster.com/heart-love-alive-tour-columbia-maryland-08-13-2019/event/15005646080B847F,Merriweather Post Pavilion,298.0,Merriweather Post Pavilion,Columbia,"19,319",0.033849000000000004,Old Dominion,Michael Ray,2019-09-29 14:00:00-04:00,93446,10475 Little Patuxent Pkwy.,21044,Baltimore,US,Columbia
30176,112,1807 Telegraph Ave,Oakland,US,2019-09-14 03:00:00+00:00,Brian Wilson & The Zombies: Something Great From '68 Tour,Rock,1,37.8077176,-122.2700597,,1.0,2019-05-10 17:00:00+00:00,94612,229.5,79.5,0.0,CA,Pop,https://www.ticketmaster.com/brian-wilson-the-zombies-something-great-oakland-california-09-13-2019/event/1C00568CE938A23A,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.027164999999999998,John Prine,Kelsey Waldon,2019-10-03 19:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
413771,80,1303 NE 45th Street,Seattle,US,2020-04-21 03:00:00+00:00,Matt Corby - Rainbow Valley Tour,Rock,1,47.66126297,-122.31405191,,1.0,2019-04-25 17:00:00+00:00,98105,31.0,31.0,0.0,WA,Pop,https://www.ticketmaster.com/matt-corby-rainbow-valley-tour-seattle-washington-04-20-2020/event/0F00568C93782EFA,Neptune Theatre,647.0,Neptune Theatre,Seattle,800,0.030769,Black Flag,The Linecutters,2019-09-03 20:00:00-07:00,1276526,1303 NE 45th Street,98101,Seattle,US,Seattle
238942,23,6295 Kellogg Avenue,Cincinnati,US,2019-08-07 21:30:00+00:00,Breaking Benjamin,Rock,1,39.052082,-84.416862,,1.0,2019-02-22 15:00:00+00:00,45230,721.0,15.25,0.0,OH,Alternative Rock,https://www.ticketmaster.com/breaking-benjamin-cincinnati-ohio-08-07-2019/event/1600564E9B8927B3,Riverbend Music Center,490.0,Riverbend Music Center,Cincinnati,"20,500",0.005838,Carly Pearce,,2019-08-22 19:30:00-04:00,473,6295 Kellogg Avenue,45230,Cincinnati,US,Cincinnati
27762,65,1807 Telegraph Ave,Oakland,US,2019-09-13 03:00:00+00:00,Squeeze - The Squeeze Songbook Tour,Rock,1,37.8077176,-122.2700597,,1.0,2019-03-22 17:00:00+00:00,94612,,,1.0,CA,Alternative Rock,https://www.ticketmaster.com/squeeze-the-squeeze-songbook-tour-oakland-california-09-12-2019/event/1C00566FC771720A,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.027164999999999998,John Prine,Kelsey Waldon,2019-10-03 19:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
316513,132,6161 Delmar,St Louis,US,2019-11-13 02:00:00+00:00,The Wood Brothers,Folk,1,38.655624,-90.297912,,1.0,2019-06-21 15:00:00+00:00,63112,31.0,26.0,0.0,MO,Indie Folk,https://www.ticketmaster.com/the-wood-brothers-st-louis-missouri-11-12-2019/event/060056CD0142F275,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.018798,King Princess,,2020-02-13 20:00:00-06:00,1231,6161 Delmar,63112,St Louis,US,St Louis
188500,181,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-23 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,299.0,79.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-22-2020/event/3900569A2EF5CF91,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-09-04 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
241673,108,405 Neil Avenue,Columbus,US,2019-09-06 23:00:00+00:00,Tash Sultana,Rock,1,39.96974489,-83.01006759,,1.0,2019-06-07 14:00:00+00:00,43215,37.5,37.5,0.0,OH,Alternative Rock,https://www.ticketmaster.com/tash-sultana-columbus-ohio-09-06-2019/event/050056B79C043D7C,Express Live!,497.0,Express Live!,Columbus,"5,000",0.038748000000000005,Tash Sultana,,2019-09-06 19:00:00-04:00,777,405 Neil Avenue,43215,Columbus,US,Columbus
188428,171,3570 S Las Vegas Blvd,Las Vegas,US,2020-03-01 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,299.0,79.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-29-2020/event/3900569A2F01CF97,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-09-04 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
188387,159,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-01 04:00:00+00:00,Van Morrison,Rock,1,36.116156,-115.175058,,1.0,2019-07-26 17:00:00+00:00,89109,329.0,70.0,0.0,NV,Pop,https://www.ticketmaster.com/van-morrison-las-vegas-nevada-01-31-2020/event/390056F181520E53,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-09-04 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
313678,115,6161 Delmar,St Louis,US,2019-10-26 01:00:00+00:00,Loud Luxury: Nights Like This Tour,Dance/Electronic,0,38.655624,-90.297912,,1.0,2019-07-11 17:00:00+00:00,63112,25.0,25.0,0.0,MO,Witchstep,https://www.ticketmaster.com/loud-luxury-nights-like-this-tour-st-louis-missouri-10-25-2019/event/060056E5954F27F9,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.05669400000000001,AJR,,2019-10-26 20:00:00-05:00,1231,6161 Delmar,63112,St Louis,US,St Louis
24179,9,1807 Telegraph Ave,Oakland,US,2019-09-01 03:00:00+00:00,Bryan Ferry,Rock,1,37.8077176,-122.2700597,,1.0,2019-01-18 18:00:00+00:00,94612,249.5,59.5,0.0,CA,Pop,https://www.ticketmaster.com/bryan-ferry-oakland-california-08-31-2019/event/1C00562BDD216E0A,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.027164999999999998,John Prine,Kelsey Waldon,2019-10-03 19:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
241912,146,405 Neil Avenue,Columbus,US,2019-10-11 23:00:00+00:00,Dark Star Orchestra,Rock,0,39.96974489,-83.01006759,6,1.0,2019-07-12 14:00:00+00:00,43215,28.5,28.5,0.0,OH,Pop,https://www.ticketmaster.com/dark-star-orchestra-columbus-ohio-10-11-2019/event/050056D8CFD464C8,Express Live!,497.0,Express Live!,Columbus,"5,000",0.004712,Dark Star Orchestra,,2019-10-11 19:00:00-04:00,777,405 Neil Avenue,43215,Columbus,US,Columbus
219569,132,125 East 11th Street,New York,US,2019-09-17 22:30:00+00:00,Grace VanderWaal: Ur So Beautiful Tour,Rock,1,40.73170187,-73.98923951,,3.0,2019-06-14 14:00:00+00:00,10003,30.0,30.0,0.0,NY,Pop,https://www.ticketmaster.com/grace-vanderwaal-ur-so-beautiful-tour-new-york-new-york-09-17-2019/event/000056C705C9B264,Webster Hall,429.0,Webster Hall,New York City,"1,500",0.024689,Grace VanderWaal,Patrick Martin,2019-09-17 18:30:00-04:00,924,125 E.11th Street,10003,New York,US,New York
38148,116,1807 Telegraph Ave,Oakland,US,2019-08-15 03:00:00+00:00,Kirk Franklin - The Long Live Love Tour,Religious,0,37.8077176,-122.2700597,,1.0,2019-03-29 17:00:00+00:00,94612,,,1.0,CA,Gospel,https://www.ticketmaster.com/kirk-franklin-the-long-live-love-oakland-california-08-14-2019/event/1C005676D11077D2,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.027164999999999998,John Prine,Kelsey Waldon,2019-10-03 19:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
31584,128,1807 Telegraph Ave,Oakland,US,2019-09-29 03:00:00+00:00,Jenny Lewis - On The Line Tour 2019,Rock,1,37.8077176,-122.2700597,,1.0,2019-05-31 17:00:00+00:00,94612,37.5,37.5,0.0,CA,Alternative Rock,https://www.ticketmaster.com/jenny-lewis-on-the-line-tour-oakland-california-09-28-2019/event/1C0056B4C72A36B4,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.019465,Big Thief,Mount Eerie,2019-10-29 20:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
326379,4,801 Lincoln St.,Columbia,US,2019-09-12 23:30:00+00:00,Hootie & The Blowfish: Group Therapy Tour,Rock,1,33.9942619,-81.03610400000002,4,1.0,2018-12-14 15:00:00+00:00,29208,149.5,29.5,0.0,SC,Pop,https://www.ticketmaster.com/hootie-the-blowfish-group-therapy-tour-columbia-south-carolina-09-12-2019/event/2D005583CB349A74,Colonial Life Arena,537.0,Colonial Life Arena,Columbia,"19,000",0.085635,Hootie & the Blowfish,Barenaked Ladies,2019-09-12 19:30:00-04:00,30486,801 Lincoln St.,29201,Columbia,US,Columbia
313041,46,6161 Delmar,St Louis,US,2019-10-02 01:00:00+00:00,Judah & the Lion: Pep Talks World Wide Tour 2019,Folk,1,38.655624,-90.297912,,1.0,2019-03-08 16:00:00+00:00,63112,35.0,35.0,0.0,MO,Indie Folk,https://www.ticketmaster.com/judah-the-lion-pep-talks-world-st-louis-missouri-10-01-2019/event/0600565C9D554585,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.01889,Judah & the Lion,,2019-10-02 20:00:00-05:00,1231,6161 Delmar,63112,St Louis,US,St Louis
66228,26,1 Mohegan Sun Blvd,Uncasville,US,2019-09-16 00:00:00+00:00,Ian Anderson Presents: Jethro Tull  - 50th Anniversary Tour,Rock,1,41.4915974,-72.09145629999998,8,4.0,2018-12-14 15:00:00+00:00,06382,55.0,35.0,0.0,CT,Pop,https://www.ticketmaster.com/ian-anderson-presents-jethro-tull-50th-uncasville-connecticut-09-15-2019/event/1D005586E9A42F01,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.036197,Frankie Valli,,2019-11-16 20:00:00-05:00,56485,1 Mohegan Sun Boulevard,06382,Providence,US,Uncasville
145736,185,1106 W Lawrence,Chicago,US,2019-11-03 00:30:00+00:00,Judah & the Lion: Pep Talks World Wide Tour 2019,Folk,1,41.96941873,-87.65797212,,1.0,2019-07-19 15:00:00+00:00,60640,39.5,29.5,0.0,IL,Indie Folk,https://www.ticketmaster.com/judah-the-lion-pep-talks-world-chicago-illinois-11-02-2019/event/040056EBFBCA4640,Aragon Ballroom,193.0,Aragon Ballroom,Chicago,"4,500",0.17466199999999998,Papa Roach,,2019-08-23 03:30:00-05:00,837,1106 W. Lawrence Ave.,60640,Chicago,US,Chicago
158295,126,1501 Woodland Avenue,Des Moines,US,2019-09-29 00:30:00+00:00,Toto - 40 Trips Around The Sun,Rock,1,41.588643,-93.638339,6,1.0,2019-05-03 15:00:00+00:00,50309,92.0,56.5,0.0,IA,Pop,https://www.ticketmaster.com/toto-40-trips-around-the-sun-des-moines-iowa-09-28-2019/event/06005696D5DE7F1B,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.010255,Blackberry Smoke,The Record Company,2019-09-29 19:30:00-05:00,8543,1507 Woodland Ave,50309,Des Moines,US,Des Moines
312222,4,6161 Delmar,St Louis,US,2019-09-29 01:00:00+00:00,Die Antwoord   House Of Zef USA Tour 2019,Hip-Hop/Rap,1,38.655624,-90.297912,,1.0,2019-05-03 15:00:00+00:00,63112,49.5,49.5,0.0,MO,French Rap,https://www.ticketmaster.com/die-antwoord-house-of-zef-usa-st-louis-missouri-09-28-2019/event/06005690CB6B5E0F,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.038322,Chrisette Michele,,2019-09-29 19:00:00-05:00,1231,6161 Delmar,63112,St Louis,US,St Louis
313531,62,6161 Delmar,St Louis,US,2019-10-16 01:00:00+00:00,Jidenna - 85 to Africa Tour,R&B,1,38.655624,-90.297912,,1.0,2019-08-02 15:00:00+00:00,63112,25.0,25.0,0.0,MO,R&B,https://www.ticketmaster.com/jidenna-85-to-africa-tour-st-louis-missouri-10-15-2019/event/060056FDB0DF4196,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.01889,Judah & the Lion,,2019-10-01 20:00:00-05:00,1231,6161 Delmar,63112,St Louis,US,St Louis
39120,142,1807 Telegraph Ave,Oakland,US,2019-08-24 03:00:00+00:00,DANIEL CAESAR - CASE STUDY 01: TOUR,R&B,1,37.8077176,-122.2700597,,1.0,2019-07-02 19:00:00+00:00,94612,49.5,35.0,0.0,CA,R&B,https://www.ticketmaster.com/daniel-caesar-case-study-01-tour-oakland-california-08-23-2019/event/1C0056DBBBE14489,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.027164999999999998,John Prine,Kelsey Waldon,2019-10-03 19:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
190659,132,400 North Center St,Reno,US,2019-09-15 02:30:00+00:00,GHOST - The Ultimate Tour Named Death,Metal,1,39.5301745,-119.8128935,,1.0,2019-04-05 17:00:00+00:00,89501,,,1.0,NV,Nu-Metal,https://www.ticketmaster.com/ghost-the-ultimate-tour-named-death-reno-nevada-09-14-2019/event/1700567BC4FB69D6,Reno Events Center,394.0,Reno Events Center,Reno,"7,400",0.030632,Ghost,Nothing More,2019-09-14 19:30:00-07:00,33801,400 North Center St,89501,Reno,US,Reno
33305,35,1807 Telegraph Ave,Oakland,US,2019-11-18 04:00:00+00:00,Sleater-Kinney,Rock,0,37.8077176,-122.2700597,,1.0,2019-06-14 17:00:00+00:00,94612,45.0,45.0,0.0,CA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-oakland-california-11-17-2019/event/1C0056BCBB6F6629,Fox Oakland Theatre,99.0,Fox Oakland Theatre,Oakland,"2,800",0.06154,Michael Franti & Spearhead,Devon Gilfillian,2019-10-11 20:00:00-07:00,953251,1807 Telegraph Ave,94612,SF Bay Area,US,Oakland
352221,71,3201 E Houston St,San Antonio,US,2019-10-12 01:00:00+00:00,Gloria Trevi: Diosa De La Noche Tour w/ special guest Karol G,Latin,1,29.42597,-98.4428439,,3.0,2019-02-22 18:00:00+00:00,78219,349.95,20.0,0.0,TX,Latin,https://www.ticketmaster.com/gloria-trevi-diosa-de-la-noche-san-antonio-texas-10-11-2019/event/3A00564EDEAE4780,Freeman Coliseum,610.0,Freeman Coliseum,San Antonio,"11,700",0.013599000000000002,Gloria Trevi,Karol G,2019-10-11 20:00:00-05:00,886,3201 E. Houston St.,78219,San Antonio,US,San Antonio
257210,5,"One Center Court, Suite 100",Portland,US,2019-10-14 01:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,45.53118896,-122.66645813,8,1.0,2019-05-10 17:00:00+00:00,97227,496.95,26.95,0.0,OR,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-portland-oregon-10-13-2019/event/0F00569DC2D24B54,Moda Center,506.0,Moda Center,Portland,"15,100 ",0.171157,Bring Me The Horizon,Sleeping With Sirens,2019-10-14 19:00:00-07:00,4272979,One Center Court,97227,Portland,US,Portland
316673,138,6161 Delmar,St Louis,US,2019-09-28 02:00:00+00:00,Pure Live Music Presents Zdravko Colic,World,0,38.655624,-90.297912,,1.0,2019-07-30 15:00:00+00:00,63112,60.0,60.0,0.0,MO,World,https://www.ticketmaster.com/pure-live-music-presents-zdravko-colic-st-louis-missouri-09-27-2019/event/060056FDC3C94EFE,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.073612,Die Antwoord,,2019-09-28 20:00:00-05:00,1231,6161 Delmar,63112,St Louis,US,St Louis
145545,184,203 N. Genesee St.,Waukegan,US,2019-10-25 00:30:00+00:00,Travis Tritt,Country,1,42.36276392,-87.83083839,,1.0,2019-06-14 15:00:00+00:00,60085,79.0,39.0,0.0,IL,Country,https://www.ticketmaster.com/travis-tritt-waukegan-illinois-10-24-2019/event/070056A9D120774A,Genesee Theatre,216.0,Genesee Theatre,Waukegan,"2,427",0.000176,Queen Machine,,2019-10-25 20:00:00-05:00,564,203 North Genesee Street,60085,Chicago,US,Waukegan
12125,72,2695 E. Katella,Anaheim,US,2019-08-14 02:00:00+00:00,Premium Level Seating: Nickelodeon's JoJo Siwa D.R.E.A.M. The Tour,Pop,0,33.80780364,-117.87653112,,1.0,2018-12-14 18:00:00+00:00,92806,69.5,59.5,0.0,CA,Pop,https://www.ticketmaster.com/premium-level-seating-nickelodeons-jojo-siwa-anaheim-california-08-13-2019/event/09005587A6C6308F,Honda Center,33.0,Honda Center,Anaheim,"18,325 ",0.363619,Twenty One Pilots,,2019-11-02 19:00:00-07:00,6787,2695 E. Katella Ave.,92806,Los Angeles,US,Anaheim
10920,58,2695 E. Katella,Anaheim,US,2019-08-14 02:00:00+00:00,Nickelodeon's JoJo Siwa D.R.E.A.M. The Tour,Pop,1,33.80780364,-117.87653112,,1.0,2018-12-14 18:00:00+00:00,92806,69.5,39.5,0.0,CA,Pop,https://www.ticketmaster.com/nickelodeons-jojo-siwa-dream-the-tour-anaheim-california-08-13-2019/event/09005587A6CB3091,Honda Center,33.0,Honda Center,Anaheim,"18,325 ",0.363619,Twenty One Pilots,,2019-11-02 19:00:00-07:00,6787,2695 E. Katella Ave.,92806,Los Angeles,US,Anaheim
245159,105,405 Neil Avenue,Columbus,US,2019-11-21 23:00:00+00:00,Static-X / DevilDriver,Metal,0,39.96974489,-83.01006759,6,1.0,2019-07-24 13:00:00+00:00,43215,27.0,27.0,0.0,OH,Nu-Metal,https://www.ticketmaster.com/staticx-devildriver-columbus-ohio-11-21-2019/event/050056F0BFA3A205,Express Live!,497.0,Express Live!,Columbus,"5,000",0.027839,Static-X,DevilDriver,2019-11-21 18:00:00-05:00,777,405 Neil Avenue,43215,Columbus,US,Columbus
153005,39,125 S. Pennsylvania St.,Indianapolis,US,2019-10-04 23:30:00+00:00,for KING & COUNTRY's burn the ships - world tour,Rock,1,39.76406400000001,-86.155507,,2.0,2019-05-03 14:00:00+00:00,46204,200.0,19.0,0.0,IN,Pop,https://www.ticketmaster.com/for-king-countrys-burn-the-ships-indianapolis-indiana-10-04-2019/event/05005692A59833B8,Bankers Life Fieldhouse,220.0,Bankers Life Fieldhouse,Indianapolis,"19,000",0.024374,For King and Country,,2019-10-04 19:30:00-04:00,472,125 South Pennsylvania Street,46204,Indianapolis,US,Indianapolis
