,is_ga,popularity_sg,short_title,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id,headliner
4661,0.0,0.566,Opium,2.0,154.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4662,0.0,0.587,Diana Ross,3.0,360.0,344.0,193.0,Wynn Las Vegas,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,3243,Diana Ross
4663,0.0,0.0,Paula Abdul,11.0,215.0,180.0,128.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Paula Abdul
4664,0.0,0.538,Lee Brice,2.0,160.0,108.0,108.0,Edgewater Hotel and Casino,0,2020 South Casino Drive,Laughlin,NV,89029,8073,Lee Brice
4665,0.0,0.475,The Grass Roots,20.0,167.0,166.0,89.0,Grand Events Center at the Golden Nugget Las Vegas,0,129 E. Fremont St,Las Vegas,NV,89101,1596,The Grass Roots
4666,0.0,0.0,Janet Jackson,18.0,322.0,299.0,166.0,Park MGM Las Vegas,0,3770 South Las Vegas Boulevard,Las Vegas,NV,89109,431354,Janet Jackson
4667,0.0,0.723,Def Leppard,113.0,368.0,221.0,85.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Def Leppard
4668,0.0,0.598,The Isley Brothers,5.0,146.0,146.0,146.0,Silver Legacy Casino,0,407 N. Virginia Street,Reno,NV,89501,299,The Isley Brothers
4669,0.0,0.639,Mary J. Blige,32.0,267.0,276.0,92.0,The Joint at The Hard Rock Hotel,0,4455 Paradise Road,Las Vegas,NV,89169,161,Mary J. Blige
4670,0.0,0.0,Young The Giant with Fitz and the Tantrums,9.0,88.0,85.0,51.0,Downtown Las Vegas Events Center,0,200 S Third Street,Las Vegas,NV,89101,73821,Fitz and the Tantrums
4671,0.0,0.0,Joseph Hall's Elvis Rock 'N' Remember Tribute,,,,,Cactus Petes Resort Casino Gala Showroom,0,1385 Highway 93,Jackpot,NV,89825,60702,Joseph Hall - Elvis Tribute
4672,0.0,0.0,Purple Reign,8.0,124.0,113.0,104.0,Tropicana Hotel Las Vegas,0,3801 Las Vegas Boulevard,Las Vegas,NV,89109,8284,Purple Reign
4673,0.0,0.0,Jake Rose,3.0,125.0,107.0,107.0,Stoney's Rockin Country,0,6611 Las Vegas Blvd South,Las Vegas,NV,89119,40987,Jake Rose
4674,1.0,0.0,Fabolous Live Drais Nightclub Guestlist,,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,Fabolous Live Drais Nightclub Guestlist
4675,0.0,0.568,Opium,2.0,154.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4676,0.0,0.0,Sexxy The Show with Jennifer Romas (18+),2.0,118.0,101.0,101.0,Westgate Las Vegas Resort & Casino,0,3000 Paradise Road,Las Vegas,NV,89109,1492,Sexxy The Show
4677,1.0,0.527,Drai's Nightclub (21+),,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,Drai's Nightclub
4678,0.0,0.0,Marshmello (21+),2.0,105.0,97.0,97.0,Kaos Dayclub and Nightclub,0,4321 West Flamingo Road,Las Vegas,NV,89103,466100,Marshmello
4679,1.0,0.0,Marshmello (21+),2.0,109.0,92.0,92.0,Kaos Dayclub and Nightclub,0,4321 West Flamingo Road,Las Vegas,NV,89103,466100,Marshmello
4680,0.0,0.0,Hitzville,8.0,118.0,116.0,88.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4681,0.0,0.0,The Australian Bee Gees,10.0,127.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4682,0.0,0.522,Mike Xavier,12.0,59.0,44.0,34.0,Brooklyn Bowl Las Vegas,0,3545 South Las Vegas Boulevard,Las Vegas,NV,89109,58672,Mike Xavier
4683,0.0,0.611,Tenors of Rock,6.0,179.0,149.0,130.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4684,0.0,0.0,The Rat Pack is Back!,8.0,108.0,97.0,83.0,Copa Room at Tuscany Suites and Casino,0,255 E Flamingo Rd,Las Vegas,NV,89169,179366,The Rat Pack is Back!
4685,0.0,0.0,Scott Bradlee's Postmodern Jukebox,,,,,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Scott Bradlee's Postmodern Jukebox
4686,0.0,0.0,CSN Express & Kelly Sheehan's Janis Joplin,,,,,Cannery Casino,0,2121 E Craig Rd,North Las Vegas,NV,89030,1886,CSN Express - Crosby Stills & Nash Tribute
4687,0.0,0.0,Jay Black with Ahmed Ahmed (21+),5.0,106.0,100.0,84.0,Brad Garrett Comedy Club at MGM Grand Hotel and Casino,0,3799 Las Vegas Blvd South,Las Vegas,NV,89109,4577,Jay Black
4688,0.0,0.753,Def Leppard,174.0,336.0,216.0,97.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Def Leppard
4689,1.0,0.0,John Waite,1.0,99.0,99.0,99.0,Santa Fe Station Casino,0,4949 N Rancho Dr,Las Vegas,NV,89130,3236,John Waite
4690,0.0,0.0,Paula Abdul,25.0,209.0,180.0,128.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Paula Abdul
4691,0.0,0.0,Janet Jackson,29.0,317.0,318.0,161.0,Park MGM Las Vegas,0,3770 South Las Vegas Boulevard,Las Vegas,NV,89109,431354,Janet Jackson
4692,0.0,0.0,Joseph Hall's Elvis Rock 'N' Remember Tribute,,,,,Cactus Petes Resort Casino Gala Showroom,0,1385 Highway 93,Jackpot,NV,89825,60702,Joseph Hall - Elvis Tribute
4693,0.0,0.0,Steve Earle & The Dukes,,,,,Crown Room,0,14 State Highway 28,Crystal Bay,NV,89402,17342,Steve Earle
4694,0.0,0.0,Lady Antebellum,24.0,136.0,113.0,100.0,Nugget Casino Resort,0,1100 Nugget Avenue,Sparks,NV,89431,88453,Lady Antebellum
4695,0.0,0.679,Lionel Richie,111.0,351.0,208.0,120.0,Harveys Outdoor Amphitheatre At Lake Tahoe,0,18 Highway 50,Stateline,NV,89449,194,Lionel Richie
4696,0.0,0.0,Rockin' The Paradise - Tribute To Styx,1.0,53.0,53.0,53.0,Eastside Cannery,0,5255 Boulder Hwy,Las Vegas,NV,89122,68583,Rockin The Paradise
4697,0.0,0.564,Opium,2.0,154.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4698,0.0,0.643,Steve Earle,2.0,96.0,93.0,93.0,Crystal Bay Casino,0,14 State Highway 28,Crystal Bay,NV,89402,11855,Steve Earle
4699,0.0,0.665,Chris Young with Chris Janson,63.0,197.0,194.0,69.0,MGM Grand Garden Arena,0,3799 South Las Vegas Boulevard,Las Vegas,NV,89109,142,Chris Young
4700,0.0,0.622,Mary J. Blige,38.0,274.0,266.0,109.0,The Joint at The Hard Rock Hotel,0,4455 Paradise Road,Las Vegas,NV,89169,161,Mary J. Blige
4701,0.0,0.586,Diana Ross,24.0,248.0,249.0,117.0,Wynn Las Vegas,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,3243,Diana Ross
4702,0.0,0.0,December '63 - Tribute to Frankie Valli & the Four Seasons,,,,,Suncoast Showroom,0,9090 Alta Drive,Las Vegas,NV,89177,397932,December '63
4703,0.0,0.0,Purple Reign,7.0,127.0,116.0,104.0,Tropicana Hotel Las Vegas,0,3801 Las Vegas Boulevard,Las Vegas,NV,89109,8284,Purple Reign
4704,0.0,0.0,Sexxy The Show with Jennifer Romas (18+),,,,,Westgate Las Vegas Resort & Casino,0,3000 Paradise Road,Las Vegas,NV,89109,1492,Sexxy The Show
4705,1.0,0.559,Drais Nightclub Guestlist,,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,Drais Nightclub Guestlist
4706,0.0,0.566,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4707,1.0,0.525,Drai's Nightclub (21+),,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,Drai's Nightclub
4708,0.0,0.0,Skrillex (21+),2.0,102.0,93.0,93.0,Kaos Dayclub and Nightclub,0,4321 West Flamingo Road,Las Vegas,NV,89103,466100,Skrillex
4709,1.0,0.0,Soak Sundays,2.0,136.0,112.0,112.0,Kaos @ Palms Casino Resort,0,4321 West Flamingo Road,Las Vegas,NV,89103,48577,Soak Sundays
4710,0.0,0.0,DJ SNAKE (21+),,,,,Encore Beach Club,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,8719,DJ SNAKE
4711,1.0,0.473,Drai's Beach Club (21+),,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,Drai's Beach Club
4712,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4713,0.0,0.0,The Australian Bee Gees,6.0,128.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4714,0.0,0.493,Fishbone with Dumpstaphunk and George Clinton & Parliament Funkadelic (18+),16.0,94.0,88.0,77.0,Brooklyn Bowl Las Vegas,0,3545 South Las Vegas Boulevard,Las Vegas,NV,89109,58672,George Clinton
4715,0.0,0.0,Skinlab (21+),5.0,123.0,107.0,74.0,Virginia Street Brewhouse,0,211 North Virginia Street,Reno,NV,89501,457588,Skinlab
4716,0.0,0.621,Tenors of Rock,3.0,152.0,145.0,130.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4717,0.0,0.0,Matt Goss,4.0,88.0,61.0,59.0,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Matt Goss
4718,0.0,0.576,Opium,2.0,154.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4719,0.0,0.577,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4720,0.0,0.0,Above & Beyond,,,,,Kaos Dayclub and Nightclub,0,4321 West Flamingo Road,Las Vegas,NV,89103,466100,Above & Beyond
4721,0.0,0.0,Hitzville,20.0,94.0,88.0,55.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4722,0.0,0.0,The Australian Bee Gees,8.0,128.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4723,0.0,0.0,The Rat Pack is Back!,8.0,108.0,97.0,83.0,Copa Room at Tuscany Suites and Casino,0,255 E Flamingo Rd,Las Vegas,NV,89169,179366,The Rat Pack is Back!
4724,0.0,0.615,Tenors of Rock,5.0,162.0,149.0,130.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4725,0.0,0.633,The Wood Brothers (21+),3.0,53.0,53.0,47.0,Crystal Bay Casino,0,14 State Highway 28,Crystal Bay,NV,89402,11855,The Wood Brothers
4726,0.0,0.576,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4727,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4728,0.0,0.0,Purple Reign,3.0,104.0,97.0,89.0,Tropicana Hotel Las Vegas,0,3801 Las Vegas Boulevard,Las Vegas,NV,89109,8284,Purple Reign
4729,0.0,0.0,Hitzville,12.0,91.0,81.0,55.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4730,0.0,0.0,BeatleShow,4.0,95.0,90.0,88.0,Saxe Theater,0,3663 Las Vegas Blvd.,Las Vegas,NV,89109,5511,B (Beatles Tribute)
4731,0.0,0.563,O.A.R. with American Authors (18+),35.0,96.0,96.0,68.0,House of Blues - Las Vegas,0,3950 South Las Vegas Boulevard,Las Vegas,NV,89119,626,O.A.R.
4732,0.0,0.0,The Australian Bee Gees,8.0,128.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4733,0.0,0.719,Tenors of Rock,9.0,172.0,152.0,130.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4734,0.0,0.0,Scott Bradlee's Postmodern Jukebox,,,,,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Scott Bradlee's Postmodern Jukebox
4735,0.0,0.0,Donny & Marie,4.0,267.0,142.0,121.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Marie Osmond
4736,0.0,0.0,The Rat Pack is Back!,8.0,108.0,97.0,83.0,Copa Room at Tuscany Suites and Casino,0,255 E Flamingo Rd,Las Vegas,NV,89169,179366,The Rat Pack is Back!
4737,0.0,0.665,Kacey Musgraves with Poolside,130.0,142.0,117.0,51.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Poolside
4738,0.0,0.719,Def Leppard,156.0,341.0,230.0,95.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Def Leppard
4739,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4740,0.0,0.0,Purple Reign,6.0,112.0,104.0,90.0,Tropicana Hotel Las Vegas,0,3801 Las Vegas Boulevard,Las Vegas,NV,89109,8284,Purple Reign
4741,0.0,0.0,Hitzville,12.0,91.0,81.0,55.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4742,0.0,0.0,BeatleShow,4.0,95.0,90.0,88.0,Saxe Theater,0,3663 Las Vegas Blvd.,Las Vegas,NV,89109,5511,B (Beatles Tribute)
4743,0.0,0.0,The Australian Bee Gees,10.0,127.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4744,0.0,0.496,Stick To Your Guns with Counterparts,13.0,160.0,134.0,44.0,Vinyl at Hard Rock Hotel Las Vegas,0,4455 Paradise Road,Las Vegas,NV,89169,9736,Stick To Your Guns
4745,0.0,0.684,Tenors of Rock,3.0,204.0,204.0,148.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4746,0.0,0.0,Scott Bradlee's Postmodern Jukebox,,,,,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Scott Bradlee's Postmodern Jukebox
4747,0.0,0.0,The Rat Pack is Back!,7.0,100.0,97.0,83.0,Copa Room at Tuscany Suites and Casino,0,255 E Flamingo Rd,Las Vegas,NV,89169,179366,The Rat Pack is Back!
4748,0.0,0.0,Donny & Marie,8.0,267.0,164.0,121.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Marie Osmond
4749,0.0,0.652,Jackson Browne,17.0,185.0,164.0,107.0,The Venetian Las Vegas,0,3355 South Las Vegas Boulevard,Las Vegas,NV,89109,4358,Jackson Browne
4750,0.0,0.0,Cher,98.0,621.0,185.0,114.0,Park MGM Las Vegas,0,3770 South Las Vegas Boulevard,Las Vegas,NV,89109,431354,Cher
4751,0.0,0.569,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4752,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4753,0.0,0.58,Diana Ross,22.0,272.0,223.0,123.0,Wynn Las Vegas,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,3243,Diana Ross
4754,0.0,0.0,Sexxy The Show with Jennifer Romas (18+),,,,,Westgate Las Vegas Resort & Casino,0,3000 Paradise Road,Las Vegas,NV,89109,1492,Sexxy The Show
4755,0.0,0.0,Hitzville,20.0,94.0,88.0,55.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4756,0.0,0.0,The Australian Bee Gees,8.0,128.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4757,0.0,0.0,Donny & Marie,7.0,227.0,158.0,121.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Marie Osmond
4758,0.0,0.0,The Rat Pack is Back!,8.0,108.0,97.0,83.0,Copa Room at Tuscany Suites and Casino,0,255 E Flamingo Rd,Las Vegas,NV,89169,179366,The Rat Pack is Back!
4759,0.0,0.693,Tenors of Rock,6.0,160.0,149.0,130.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4760,0.0,0.0,Scott Bradlee's Postmodern Jukebox,,,,,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Scott Bradlee's Postmodern Jukebox
4761,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4762,0.0,0.569,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4763,0.0,0.475,Mozzy,19.0,156.0,112.0,47.0,Jub Jub's Thirst Parlor,0,71 South Wells Avenue,Reno,NV,89502,26420,Mozzy
4764,0.0,0.0,Purple Reign,6.0,120.0,113.0,104.0,Tropicana Hotel Las Vegas,0,3801 Las Vegas Boulevard,Las Vegas,NV,89109,8284,Purple Reign
4765,0.0,0.0,Sexxy The Show with Jennifer Romas (18+),,,,,Westgate Las Vegas Resort & Casino,0,3000 Paradise Road,Las Vegas,NV,89109,1492,Sexxy The Show
4766,0.0,0.571,Opium,2.0,154.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4767,1.0,0.555,2CHAINZ LIVE Drais Nightclub & Beachclub (21+),,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,2CHAINZ LIVE Drais Nightclub & Beachclub
4768,0.0,0.0,DJ SNAKE (21+),,,,,Encore Beach Club,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,8719,DJ SNAKE
4769,1.0,0.534,Drai's Beach Club (21+),,,,,Drai's Beachclub & Nightclub,0,3595 South Las Vegas Boulevard,Las Vegas,NV,89109,60309,Drai's Beach Club
4770,0.0,0.0,Hitzville,20.0,94.0,88.0,55.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4771,0.0,0.541,Iration with Pepper and Fortunate Youth and Katastro,10.0,87.0,86.0,83.0,Montbleu Resort & Casino,0,55 Highway 50,Stateline,NV,89449,1839,Pepper
4772,0.0,0.508,Ballyhoo! with Passafire (18+),17.0,74.0,70.0,34.0,Brooklyn Bowl Las Vegas,0,3545 South Las Vegas Boulevard,Las Vegas,NV,89109,58672,Passafire
4773,0.0,0.0,Scott Bradlee's Postmodern Jukebox,,,,,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Scott Bradlee's Postmodern Jukebox
4774,0.0,0.667,Tenors of Rock,3.0,127.0,130.0,71.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4775,0.0,0.0,Donny & Marie,5.0,138.0,125.0,121.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Marie Osmond
4776,0.0,0.0,The Rat Pack is Back!,8.0,108.0,97.0,83.0,Copa Room at Tuscany Suites and Casino,0,255 E Flamingo Rd,Las Vegas,NV,89169,179366,The Rat Pack is Back!
4777,0.0,0.551,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4778,0.0,0.574,Diana Ross,28.0,282.0,236.0,117.0,Wynn Las Vegas,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,3243,Diana Ross
4779,0.0,0.696,Def Leppard,194.0,337.0,262.0,95.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Def Leppard
4780,0.0,0.0,Cher,157.0,393.0,194.0,91.0,Park MGM Las Vegas,0,3770 South Las Vegas Boulevard,Las Vegas,NV,89109,431354,Cher
4781,0.0,0.523,Justin Moore,32.0,159.0,165.0,118.0,Silver Legacy Casino,0,407 N. Virginia Street,Reno,NV,89501,299,Justin Moore
4782,0.0,0.649,Jackson Browne,27.0,197.0,180.0,80.0,The Venetian Las Vegas,0,3355 South Las Vegas Boulevard,Las Vegas,NV,89109,4358,Jackson Browne
4783,0.0,0.676,Ashley McBryde: George Strait,195.0,376.0,277.0,84.0,T-Mobile Arena,0,3780 Las Vegas Boulevard,Las Vegas,NV,89158,161601,George Strait
4784,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4785,0.0,0.512,B.J. Thomas,15.0,127.0,101.0,78.0,Grand Events Center at the Golden Nugget Las Vegas,0,129 E. Fremont St,Las Vegas,NV,89101,1596,B.J. Thomas
4786,0.0,0.0,The Grass Roots,,,,,Cactus Petes Resort Casino Gala Showroom,0,1385 Highway 93,Jackpot,NV,89825,60702,The Grass Roots
4787,0.0,0.63,Lady Antebellum,222.0,196.0,156.0,72.0,Pearl Concert Theater,0,4321 West Flamingo Road,Las Vegas,NV,89103,401,Lady Antebellum
4788,0.0,0.0,Purple Reign,6.0,111.0,104.0,89.0,Tropicana Hotel Las Vegas,0,3801 Las Vegas Boulevard,Las Vegas,NV,89109,8284,Purple Reign
4789,1.0,0.0,Sadgirl,,,,,Bunkhouse Saloon,0,124 South 11th Street,Las Vegas,NV,89101,11131,Sadgirl
4790,0.0,0.554,Opium,1.0,152.0,152.0,152.0,The Cosmopolitan of Las Vegas,0,3708 South Las Vegas Boulevard,Las Vegas,NV,89109,3846,Opium
4791,0.0,0.0,Sexxy The Show with Jennifer Romas (18+),2.0,118.0,101.0,101.0,Westgate Las Vegas Resort & Casino,0,3000 Paradise Road,Las Vegas,NV,89109,1492,Sexxy The Show
4792,0.0,0.0,Kaskade with Breathe Carolina (21+),2.0,103.0,93.0,93.0,Kaos Dayclub and Nightclub,0,4321 West Flamingo Road,Las Vegas,NV,89103,466100,Kaskade
4793,0.0,0.0,Alesso (21+),,,,,Encore Beach Club,0,3131 South Las Vegas Boulevard,Las Vegas,NV,89109,8719,Alesso
4794,0.0,0.0,Marshmello (21+),2.0,109.0,94.0,94.0,Kaos Dayclub and Nightclub,0,4321 West Flamingo Road,Las Vegas,NV,89103,466100,Marshmello
4795,0.0,0.0,Hitzville,12.0,91.0,81.0,55.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,0,3667 Las Vegas Blvd S,Las Vegas,NV,89109,4361,Hitzville
4796,0.0,0.0,Breakthrough Music Business Summit Las Vegas,,,,,Embassy Suites,0,4315 Swenson St,Las Vegas,NV,,432732,Breakthrough Music Business Summit Las Vegas
4797,0.0,0.0,The Australian Bee Gees,8.0,128.0,115.0,95.0,Tournament of Kings Arena at Excalibur Hotel and Casino,0,3850 Las Vegas Blvd,Las Vegas,NV,89109,4579,The Australian Bee Gees
4798,0.0,0.651,Steve Miller Band with Marty Stuart,116.0,182.0,159.0,98.0,Harveys Outdoor Amphitheatre At Lake Tahoe,0,18 Highway 50,Stateline,NV,89449,194,Marty Stuart
4799,0.0,0.0,Scott Bradlee's Postmodern Jukebox,,,,,1 Oak at The Mirage,0,3400 S. Las Vegas Blvd,Las Vegas,NV,89109,12437,Scott Bradlee's Postmodern Jukebox
4800,0.0,0.587,Tribal Theory (18+),9.0,50.0,53.0,34.0,House of Blues - Las Vegas,0,3950 South Las Vegas Boulevard,Las Vegas,NV,89119,626,Tribal Theory
4801,0.0,0.0,Donny & Marie,4.0,137.0,125.0,121.0,Flamingo Las Vegas,0,3555 Las Vegas Boulevard South,Las Vegas,NV,89109,4404,Marie Osmond
4802,0.0,0.669,Tenors of Rock,3.0,152.0,145.0,130.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Tenors of Rock
4803,0.0,0.0,The Fixx,9.0,90.0,91.0,75.0,Aliante Casino,0,7300 Aliante Parkway,North Las Vegas,NV,89084,732,The Fixx
4804,0.0,0.0,Travis Tritt with The Charlie Daniels Band,80.0,100.0,82.0,69.0,Star of The Desert Arena,0,31900 Las Vegas Boulevard South,Primm,NV,89019,463938,The Charlie Daniels Band
4805,0.0,0.0,The Bronx Wanderers,,,,,The Showroom at The Quad,0,3535 Las Vegas Blvd,Las Vegas,NV,89109,65028,The Bronx Wanderers
4806,0.0,0.0,Cher,135.0,639.0,274.0,127.0,Park MGM Las Vegas,0,3770 South Las Vegas Boulevard,Las Vegas,NV,89109,431354,Cher
4807,0.0,0.384,Femmes of Rock,16.0,64.0,66.0,61.0,Montbleu Resort & Casino,0,55 Highway 50,Stateline,NV,89449,1839,Femmes of Rock
4808,0.0,0.0,REO Speedwagon,24.0,157.0,145.0,94.0,Nugget Casino Resort,0,1100 Nugget Avenue,Sparks,NV,89431,88453,REO Speedwagon
4809,0.0,0.651,Jackson Browne,28.0,226.0,165.0,126.0,The Venetian Las Vegas,0,3355 South Las Vegas Boulevard,Las Vegas,NV,89109,4358,Jackson Browne
4810,0.0,0.437,Night Ranger (21+),,,,,Boulder Station Casino,0,4111 Boulder Hwy,Las Vegas,NV,89121,2531,Night Ranger
4811,0.0,0.741,Def Leppard,163.0,383.0,277.0,102.0,Planet Hollywood Resort & Casino	- Las Vegas,0,3667 Las Vegas Boulevard South,Las Vegas,NV,89109,1535,Def Leppard
