,address,city,country,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,popularity,headliner,support,event_time,id_y,capacity,street,zip,metro_area
907,"620 T Street, NW",Washington,US,2019-10-27 03:45:00+00:00,Lloyd - Unplugged,Other,0,38.91543378,-77.02113555,,1.0,2019-08-02 14:00:00+00:00,20001,35.0,35.0,0.0,DC,Other,https://www.ticketmaster.com/lloyd-unplugged-washington-district-of-columbia-10-26-2019/event/150056F1A951486B,Howard Theatre,0.082756,Lloyd,,2019-10-26 20:00:00-04:00,74872,1242.0,"620 T Street, NW",20001,Washington
908,"620 T Street, NW",Washington,US,2019-09-22 00:00:00+00:00,Morgan Heritage,Reggae,0,38.91543378,-77.02113555,,1.0,2019-05-10 14:00:00+00:00,20001,25.0,25.0,0.0,DC,Reggae,https://www.ticketmaster.com/morgan-heritage-washington-district-of-columbia-09-21-2019/event/1500569DF42B3B5E,Howard Theatre,0.010387,Morgan Heritage,,2019-09-21 20:00:00-04:00,74872,1242.0,"620 T Street, NW",20001,Washington
909,"620 T Street, NW",Washington,US,2019-08-28 00:30:00+00:00,Capleton,Reggae,0,38.91543378,-77.02113555,,1.0,2019-07-31 21:35:00+00:00,20001,25.0,25.0,0.0,DC,Reggae,https://www.ticketmaster.com/capleton-washington-district-of-columbia-08-27-2019/event/150056FFDB3B4C33,Howard Theatre,0.012607,Capleton,,2019-08-27 20:30:00-04:00,74872,1242.0,"620 T Street, NW",20001,Washington
910,"620 T Street, NW",Washington,US,2019-09-20 00:00:00+00:00,Billy Cobham Crosswinds Project With Special Guest Randy Brecker,Jazz,0,38.91543378,-77.02113555,,1.0,2019-03-27 19:43:00+00:00,20001,,,1.0,DC,Jazz,https://www.ticketmaster.com/billy-cobham-crosswinds-project-with-special-washington-district-of-columbia-09-19-2019/event/1500567BC11F356D,Howard Theatre,0.00683,Billy Cobham,Randy Brecker,2019-09-17 20:00:00-04:00,4163539,,425 Chartiers Ave.,15136,Pittsburgh
911,"620 T Street, NW",Washington,US,2019-11-07 01:00:00+00:00,Arthur Hanlon,Latin,0,38.91543378,-77.02113555,,1.0,2019-05-10 14:00:00+00:00,20001,30.0,30.0,0.0,DC,Latin,https://www.ticketmaster.com/arthur-hanlon-washington-district-of-columbia-11-06-2019/event/150056A3C6B15E23,Howard Theatre,0.001325,Arthur Hanlon,,2019-11-06 20:00:00-05:00,74872,1242.0,"620 T Street, NW",20001,Washington
912,"620 T Street, NW",Washington,US,2019-09-27 23:00:00+00:00,The Sweet Spot Dc: White Party Edition,Dance/Electronic,0,38.91543378,-77.02113555,,1.0,2019-08-01 20:14:00+00:00,20001,25.0,25.0,0.0,DC,Witchstep,https://www.ticketmaster.com/the-sweet-spot-dc-white-party-washington-district-of-columbia-09-27-2019/event/15005701C84E3682,Howard Theatre,0.036831,The Sweet,Novatines,,8290,,Dovecot Street,TS18 1LL,Middlesbrough
913,400 SE 2nd Ave,Miami,US,2019-09-01 00:00:00+00:00,Love In the 90's Tour Part 2,R&B,1,25.770775600000004,-80.1901174,,1.0,2019-03-13 14:00:00+00:00,33131,172.0,43.0,0.0,FL,R&B,https://www.ticketmaster.com/love-in-the-90s-tour-part-miami-florida-08-31-2019/event/0D005668CB96CC1C,James L Knight Center,0.00132,Johnny Ventura,,2019-10-26 20:00:00-04:00,2149964,,400 SE 2nd Ave,33131,Miami
914,601 Biscayne Blvd,Miami,US,2019-08-07 22:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,25.781232,-80.18780500000003,,2.0,2019-05-10 14:00:00+00:00,33132,495.95,25.95,0.0,FL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-miami-florida-08-07-2019/event/0D00569A0DD8D1F3,AmericanAirlines Arena,0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-08-07 19:30:00-04:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
915,601 Biscayne Blvd,Miami,US,2019-08-30 23:00:00+00:00,Spotify's ¡Viva Latino! Live,Latin,1,25.781232,-80.18780500000003,,2.0,2019-06-14 14:00:00+00:00,33132,249.0,49.0,0.0,FL,Latin,https://www.ticketmaster.com/spotifys-viva-latino-live-miami-florida-08-30-2019/event/0D0056C686829A1E,AmericanAirlines Arena,0.06997,Maná,,2019-10-25 20:00:00-04:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
916,401 Channelside Dr,Tampa,US,2019-08-18 22:00:00+00:00,Queen + Adam Lambert: The Rhapsody Tour,Rock,1,27.942743,-82.45177199999998,6,2.0,2018-12-07 15:00:00+00:00,33602,185.0,55.0,0.0,FL,Pop,https://www.ticketmaster.com/queen-adam-lambert-the-rhapsody-tour-tampa-florida-08-18-2019/event/0D00557DAF729F7A,Amalie Arena,0.098975,Queen + Adam Lambert,Adam Lambert,2019-08-22 20:00:00-04:00,4123584,,1 State Farm Dr,30303,Atlanta
917,1 Panther Parkway,Sunrise,US,2019-08-18 00:00:00+00:00,Queen + Adam Lambert: The Rhapsody Tour,Rock,1,26.155362,-80.33023,6,1.0,2018-12-07 15:00:00+00:00,33323,185.0,55.0,0.0,FL,Pop,https://www.ticketmaster.com/queen-adam-lambert-the-rhapsody-tour-sunrise-florida-08-17-2019/event/0D00557D8E7D83D0,BB&T Center,0.44865299999999997,Adam Lambert,Queen,2019-08-17 20:00:00-04:00,2008454,20737.0,1 Panther Parkway,33323,Fort Lauderdale
918,347 Don Shula Drive,Miami,US,2019-09-01 00:00:00+00:00,The Rolling Stones: 2019 No Filter Tour,Rock,1,25.957928,-80.238866,8,1.0,2018-11-30 15:00:00+00:00,33056,494.5,44.5,0.0,FL,Pop,https://www.ticketmaster.com/the-rolling-stones-2019-no-filter-miami-florida-08-31-2019/event/0D005570C51DA28D,Hard Rock Stadium,0.48186,The Rolling Stones,Juanes,2019-08-31 20:00:00-04:00,3411544,,347 Don Shula Drive,33056,Miami
919,400 W Church St.,Orlando,US,2019-08-25 00:00:00+00:00,Backstreet Boys: DNA World Tour,Rock,1,28.539293,-81.383957,,1.0,2018-11-14 15:00:00+00:00,32801,850.0,34.5,0.0,FL,Pop,https://www.ticketmaster.com/backstreet-boys-dna-world-tour-orlando-florida-08-24-2019/event/22005567B008AE80,Amway Center,0.163117,Backstreet Boys,Baylee Littrell,2019-08-24 19:00:00-04:00,2035394,,400 W Church St,32801,Orlando
920,1 Panther Parkway,Sunrise,US,2019-08-24 00:00:00+00:00,Backstreet Boys: DNA World Tour,Rock,1,26.155362,-80.33023,,1.0,2018-11-14 15:00:00+00:00,33323,194.5,24.75,0.0,FL,Pop,https://www.ticketmaster.com/backstreet-boys-dna-world-tour-sunrise-florida-08-23-2019/event/0D005561A567A695,BB&T Center,0.163117,Backstreet Boys,Baylee Littrell,2019-08-23 19:00:00-04:00,2008454,20737.0,1 Panther Parkway,33323,Fort Lauderdale
921,401 Channelside Dr,Tampa,US,2019-11-05 01:00:00+00:00,Elton John: Farewell Yellow Brick Road,Rock,0,27.942743,-82.45177199999998,,2.0,2018-02-02 15:00:00+00:00,33602,245.75,55.75,0.0,FL,Pop,https://www.ticketmaster.com/elton-john-farewell-yellow-brick-road-tampa-florida-11-04-2019/event/0D00538BB24CB094,Amalie Arena,0.381436,Elton John,,2019-11-04 19:00:00-05:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
922,601 Biscayne Blvd,Miami,US,2019-09-08 23:30:00+00:00,Alejandro Sanz - #LAGIRA,Latin,1,25.781232,-80.18780500000003,4,2.0,2019-06-07 14:00:00+00:00,33132,296.0,35.5,0.0,FL,Latin,https://www.ticketmaster.com/alejandro-sanz-lagira-miami-florida-09-08-2019/event/0D0056B695DB9B23,AmericanAirlines Arena,0.039425999999999996,Alejandro Sanz,,2019-09-07 19:00:00-04:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
923,400 W Church St.,Orlando,US,2019-11-26 01:00:00+00:00,Ariana Grande: Sweetener World Tour,Rock,1,28.539293,-81.383957,,1.0,2018-11-05 15:00:00+00:00,32801,699.0,31.95,0.0,FL,Pop,https://www.ticketmaster.com/ariana-grande-sweetener-world-tour-orlando-florida-11-25-2019/event/2200555D8DDC984F,Amway Center,0.474684,Ariana Grande,Normani,2019-11-25 20:00:00-05:00,2035394,,400 W Church St,32801,Orlando
924,401 Channelside Dr,Tampa,US,2019-11-25 01:00:00+00:00,Ariana Grande: Sweetener World Tour,Rock,1,27.942743,-82.45177199999998,8,2.0,2018-11-05 15:00:00+00:00,33602,246.2,31.2,0.0,FL,Pop,https://www.ticketmaster.com/ariana-grande-sweetener-world-tour-tampa-florida-11-24-2019/event/0D00555BDE5AB055,Amalie Arena,0.474684,Ariana Grande,Normani,2019-11-24 20:00:00-05:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
925,400 W Church St.,Orlando,US,2019-08-09 23:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,28.539293,-81.383957,,1.0,2019-05-10 14:00:00+00:00,32801,526.45,36.95,0.0,FL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-orlando-florida-08-09-2019/event/2200569D9C36909E,Amway Center,0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-08-09 19:30:00-04:00,2035394,,400 W Church St,32801,Orlando
926,401 Channelside Dr,Tampa,US,2019-08-10 21:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,27.942743,-82.45177199999998,,2.0,2019-05-10 14:00:00+00:00,33602,516.2,29.5,0.0,FL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-tampa-florida-08-10-2019/event/0D00569BA6D88DD5,Amalie Arena,0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-08-10 19:30:00-04:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
927,401 Channelside Dr,Tampa,US,2019-09-26 22:00:00+00:00,"Phil Collins Still Not Dead Yet, Live!",Rock,1,27.942743,-82.45177199999998,4,2.0,2019-03-30 14:00:00+00:00,33602,,,1.0,FL,Pop,https://www.ticketmaster.com/phil-collins-still-not-dead-yet-tampa-florida-09-26-2019/event/0D005667BC8CB85C,Amalie Arena,0.122299,Phil Collins,,2019-09-26 20:00:00-04:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
928,601 Biscayne Blvd,Miami,US,2019-10-25 23:00:00+00:00,MANÁ: Rayando El Sol Tour 2019,Latin,1,25.781232,-80.18780500000003,,2.0,2019-03-01 16:00:00+00:00,33132,399.5,25.5,0.0,FL,Latin,https://www.ticketmaster.com/mana-rayando-el-sol-tour-2019-miami-florida-10-25-2019/event/0D00564E2082EEA2,AmericanAirlines Arena,0.06997,Maná,,2019-10-25 20:00:00-04:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
929,601 Biscayne Blvd,Miami,US,2020-01-17 23:30:00+00:00,Celine Dion: Courage World Tour,Pop,1,25.781232,-80.18780500000003,,2.0,2019-04-12 14:00:00+00:00,33132,305.0,105.0,0.0,FL,Adult Contemporary,https://www.ticketmaster.com/celine-dion-courage-world-tour-miami-florida-01-17-2020/event/0D005676911B9D72,AmericanAirlines Arena,0.146425,Celine Dion,,2020-01-17 19:30:00-05:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
930,300 A. Philip Randolph Blvd,Jacksonville,US,2019-10-01 23:30:00+00:00,Guns N' Roses: Not In This Lifetime Tour,Rock,1,30.325811,-81.64505799999998,,1.0,2019-06-21 14:00:00+00:00,32202,239.59,66.84,0.0,FL,Pop,https://www.ticketmaster.com/guns-n-roses-not-in-this-jacksonville-florida-10-01-2019/event/220056CF21F18682,VyStar Veterans Arena,0.391045,Guns N' Roses,,2019-10-01 19:30:00-04:00,1257,,300 A. Philip Randolph Blvd.,32202,Jacksonville
931,401 Channelside Dr,Tampa,US,2020-01-15 22:30:00+00:00,Celine Dion: Courage World Tour,Pop,1,27.942743,-82.45177199999998,,2.0,2019-04-12 14:00:00+00:00,33602,225.75,75.0,0.0,FL,Adult Contemporary,https://www.ticketmaster.com/celine-dion-courage-world-tour-tampa-florida-01-15-2020/event/0D005678D69FCCCA,Amalie Arena,0.146425,Celine Dion,,2020-01-15 19:30:00-05:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
932,5747 Seminole Way,Hollywood,US,2019-10-26 00:00:00+00:00,Maroon 5,Rock,1,26.0503384,-80.21095770000002,,1.0,2019-05-31 14:00:00+00:00,33314,354.0,104.0,0.0,FL,Pop,https://www.ticketmaster.com/maroon-5-hollywood-florida-10-25-2019/event/0D0056AFEDDBE47A,Hard Rock Live,0.0,,,2019-11-02 20:00:00-04:00,38516,,6050 Universal Blvd.,32819,Orlando
933,400 W Church St.,Orlando,US,,Ariana Grande: Club Level Seating,Rock,0,28.539293,-81.383957,,1.0,,32801,,,1.0,FL,Pop,https://www.ticketmaster.com/ariana-grande-club-level-seating-orlando-florida-11-25-2019/event/2200555DB7ABA6D6,Amway Center,0.474684,Ariana Grande,Normani,2019-11-25 20:00:00-05:00,2035394,,400 W Church St,32801,Orlando
934,401 Channelside Dr,Tampa,US,2019-12-09 00:00:00+00:00,Bad Bunny - X 100Pre Tour,Hip-Hop/Rap,1,27.942743,-82.45177199999998,,2.0,2019-04-12 14:00:00+00:00,33602,,,1.0,FL,French Rap,https://www.ticketmaster.com/bad-bunny-x-100pre-tour-tampa-florida-12-08-2019/event/0D005683A7DE8EC9,Amalie Arena,0.074883,Bad Bunny,,2019-12-08 19:00:00-05:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
935,601 Biscayne Blvd,Miami,US,2020-01-19 00:30:00+00:00,Celine Dion: Courage World Tour,Pop,1,25.781232,-80.18780500000003,,2.0,2019-04-12 14:00:00+00:00,33132,305.0,106.0,0.0,FL,Adult Contemporary,https://www.ticketmaster.com/celine-dion-courage-world-tour-miami-florida-01-18-2020/event/0D0056769C9BA9A1,AmericanAirlines Arena,0.146425,Celine Dion,,2020-01-17 19:30:00-05:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
936,401 Channelside Dr,Tampa,US,2019-10-10 00:00:00+00:00,Twenty One Pilots - The Bandito Tour,Rock,1,27.942743,-82.45177199999998,4,2.0,2019-07-19 14:00:00+00:00,33602,75.75,35.75,0.0,FL,Pop,https://www.ticketmaster.com/twenty-one-pilots-the-bandito-tour-tampa-florida-10-09-2019/event/0D0056E9A0649858,Amalie Arena,0.363619,Twenty One Pilots,,2019-10-09 19:00:00-04:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
937,300 A. Philip Randolph Blvd,Jacksonville,US,2020-01-09 00:30:00+00:00,Celine Dion: Courage World Tour,Pop,1,30.325811,-81.64505799999998,,1.0,2019-04-12 14:00:00+00:00,32202,196.8,60.0,0.0,FL,Adult Contemporary,https://www.ticketmaster.com/celine-dion-courage-world-tour-jacksonville-florida-01-08-2020/event/2200567E01B3B522,VyStar Veterans Arena,0.146425,Celine Dion,,2020-01-08 19:30:00-05:00,1257,,300 A. Philip Randolph Blvd.,32202,Jacksonville
938,601 Biscayne Blvd,Miami,US,2019-11-28 00:00:00+00:00,Ariana Grande: Sweetener World Tour,Rock,1,25.781232,-80.18780500000003,,2.0,2019-07-01 14:00:00+00:00,33132,275.95,40.95,0.0,FL,Pop,https://www.ticketmaster.com/ariana-grande-sweetener-world-tour-miami-florida-11-27-2019/event/0D0056D3822DA431,AmericanAirlines Arena,0.474684,Ariana Grande,Social House,2019-11-27 20:00:00-05:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
939,400 W Church St.,Orlando,US,2019-11-17 00:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,28.539293,-81.383957,,1.0,2019-05-18 14:00:00+00:00,32801,516.45,41.95,0.0,FL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-orlando-florida-11-16-2019/event/220056AAE306CB53,Amway Center,0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-08-09 19:30:00-04:00,2035394,,400 W Church St,32801,Orlando
940,401 Channelside Dr,Tampa,US,2019-09-22 22:00:00+00:00,The Who: Moving On!,Rock,1,27.942743,-82.45177199999998,8,2.0,2019-01-18 15:00:00+00:00,33602,304.0,49.5,0.0,FL,Pop,https://www.ticketmaster.com/the-who-moving-on-tampa-florida-09-22-2019/event/0D00562ACE87BDC3,Amalie Arena,0.246509,The Who,,2019-09-22 19:30:00-04:00,1056,21500.0,401 Channelside Dr.,33602,Tampa
941,1 Panther Parkway,Sunrise,US,2019-09-20 23:30:00+00:00,The Who: Moving On!,Rock,1,26.155362,-80.33023,,1.0,2019-01-18 15:00:00+00:00,33323,315.0,35.0,0.0,FL,Pop,https://www.ticketmaster.com/the-who-moving-on-sunrise-florida-09-20-2019/event/0D00562A939B9253,BB&T Center,0.246509,The Who,,2019-09-20 19:30:00-04:00,2008454,20737.0,1 Panther Parkway,33323,Fort Lauderdale
942,1 Panther Parkway,Sunrise,US,2019-11-16 00:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,26.155362,-80.33023,,1.0,2019-05-18 14:00:00+00:00,33323,495.7,39.7,0.0,FL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-sunrise-florida-11-15-2019/event/0D0056AA920DB03F,BB&T Center,0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-11-15 19:30:00-05:00,2008454,20737.0,1 Panther Parkway,33323,Fort Lauderdale
943,1340C A1A South ,St Augustine,US,2019-08-25 23:15:00+00:00,Vampire Weekend: Father Of The Bride Tour,Rock,1,29.87558221,-81.28348790000003,6,1.0,2019-02-08 17:00:00+00:00,32084,79.64,39.64,0.0,FL,Alternative Rock,https://www.ticketmaster.com/vampire-weekend-father-of-the-bride-st-augustine-florida-08-25-2019/event/2200563DD7B0BAE8,The Amp St. Augustine,0.29384099999999996,Vampire Weekend,"Christone ""Kingfish"" Ingram",,2569,,1340C A1A South  St.,32080,Jacksonville
944,400 W Church St.,Orlando,US,2019-08-16 23:30:00+00:00,Khalid Free Spirit World Tour,R&B,1,28.539293,-81.383957,,1.0,2019-04-05 16:00:00+00:00,32801,89.95,36.95,0.0,FL,R&B,https://www.ticketmaster.com/khalid-free-spirit-world-tour-orlando-florida-08-16-2019/event/2200566490C0929B,Amway Center,0.259153,Khalid,Clairo,2019-08-16 19:30:00-04:00,2035394,,400 W Church St,32801,Orlando
945,601 Biscayne Blvd,Miami,US,2019-11-23 00:00:00+00:00,Marc Anthony - Opus Tour 2019,Latin,1,25.781232,-80.18780500000003,,2.0,2019-05-10 14:00:00+00:00,33132,201.0,61.0,0.0,FL,Latin,https://www.ticketmaster.com/marc-anthony-opus-tour-2019-miami-florida-11-22-2019/event/0D0056A18DC693BC,AmericanAirlines Arena,0.081506,Marc Anthony,,2019-11-22 19:00:00-05:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
946,5747 Seminole Way,Hollywood,US,2019-11-10 01:00:00+00:00,Sting,Rock,1,26.0503384,-80.21095770000002,8,1.0,2019-07-26 14:00:00+00:00,33314,255.0,70.0,0.0,FL,Pop,https://www.ticketmaster.com/sting-hollywood-florida-11-09-2019/event/0D0056EC253F7CCB,Hard Rock Live,0.165349,Sting,,2019-11-09 20:00:00-05:00,932,,1 Seminole Way,33314,Fort Lauderdale
947,300 A. Philip Randolph Blvd,Jacksonville,US,2019-11-18 00:30:00+00:00,Jonas Brothers:  Happiness Begins Tour,Rock,1,30.325811,-81.64505799999998,,1.0,2019-05-18 14:00:00+00:00,32202,497.29,37.29,0.0,FL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-jacksonville-florida-11-17-2019/event/220056AA9913ACEA,VyStar Veterans Arena,0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-11-17 19:30:00-05:00,1257,,300 A. Philip Randolph Blvd.,32202,Jacksonville
948,1 Daily's Place,Jacksonville,US,2019-11-08 23:00:00+00:00,Sting : My Songs Tour,Rock,1,30.323925,-81.637323,,1.0,2019-08-02 14:00:00+00:00,32202,161.25,70.75,0.0,FL,Pop,https://www.ticketmaster.com/sting-my-songs-tour-jacksonville-florida-11-08-2019/event/220056F8A4F99BAE,Daily's Place,0.165349,Sting,,2019-11-08 20:00:00-05:00,3485789,,One EverBank Field Dr.,32202,Jacksonville
949,300 A. Philip Randolph Blvd,Jacksonville,US,2019-12-02 00:30:00+00:00,Ariana Grande: Sweetener World Tour,Rock,1,30.325811,-81.64505799999998,,1.0,2019-07-01 14:00:00+00:00,32202,277.29,47.29,0.0,FL,Pop,https://www.ticketmaster.com/ariana-grande-sweetener-world-tour-jacksonville-florida-12-01-2019/event/220056D3F3E1BEF9,VyStar Veterans Arena,0.474684,Ariana Grande,Social House,2019-12-01 19:30:00-05:00,1257,,300 A. Philip Randolph Blvd.,32202,Jacksonville
950,601 Biscayne Blvd,Miami,US,2019-08-31 23:00:00+00:00,Marco Antonio Solis: El Mas Querido Tour 2019,Latin,1,25.781232,-80.18780500000003,,2.0,2018-12-14 17:00:00+00:00,33132,495.0,55.0,0.0,FL,Latin,https://www.ticketmaster.com/marco-antonio-solis-el-mas-querido-miami-florida-08-31-2019/event/0D005574FB3CD7D1,AmericanAirlines Arena,0.022493,Marco Antonio Solis,,2019-08-31 20:00:00-04:00,5065,19600.0,601 Biscayne Blvd.,33131,Miami
951,400 W Church St.,Orlando,US,2019-11-07 00:00:00+00:00,The Black Keys - Let's Rock Tour,Rock,1,28.539293,-81.383957,,1.0,2019-03-22 14:00:00+00:00,32801,516.0,20.0,0.0,FL,Alternative Rock,https://www.ticketmaster.com/the-black-keys-lets-rock-tour-orlando-florida-11-06-2019/event/2200565B90F79237,Amway Center,0.422184,The Black Keys,Modest Mouse,2019-11-06 19:00:00-05:00,2035394,,400 W Church St,32801,Orlando
952,1 Daily's Place,Jacksonville,US,2019-08-24 22:00:00+00:00,Pentatonix: The World Tour with special guest Rachel Platten,Rock,1,30.323925,-81.637323,4,1.0,2019-02-15 17:00:00+00:00,32202,129.5,39.5,0.0,FL,Pop,https://www.ticketmaster.com/pentatonix-the-world-tour-with-special-jacksonville-florida-08-24-2019/event/22005646FE0ACD7A,Daily's Place,0.096055,Pentatonix,Rachel Platten,2019-08-24 19:00:00-04:00,3485789,,One EverBank Field Dr.,32202,Jacksonville
953,100 SW 3rd Ave,Ft Lauderdale,US,2019-11-02 01:00:00+00:00,The Neighbourhood,Rock,1,26.121094,-80.146162,,1.0,2019-05-03 14:00:00+00:00,33312,30.0,30.0,0.0,FL,Pop,https://www.ticketmaster.com/the-neighbourhood-ft-lauderdale-florida-11-01-2019/event/0D00567B2C9CF33A,Revolution Live,0.217099,The Neighbourhood,,2019-11-01 19:00:00-04:00,408111,1300.0,100 SW 3rd Ave,33312,Fort Lauderdale
954,1 Panther Parkway,Sunrise,US,2019-11-06 00:00:00+00:00,The Black Keys - Let's Rock Tour,Rock,1,26.155362,-80.33023,8,1.0,2019-03-22 14:00:00+00:00,33323,495.25,35.25,0.0,FL,Alternative Rock,https://www.ticketmaster.com/the-black-keys-lets-rock-tour-sunrise-florida-11-05-2019/event/0D00565BBFECD060,BB&T Center,0.422184,The Black Keys,Modest Mouse,2019-11-05 19:00:00-05:00,2008454,20737.0,1 Panther Parkway,33323,Fort Lauderdale
955,4202 East Fowler Ave,Tampa,US,2019-11-09 23:00:00+00:00,The Neotheater World Tour: AJR,Pop,1,28.0587114,-82.41549870000001,,1.0,2019-03-22 14:00:00+00:00,33620,,,1.0,FL,Pop,https://www.ticketmaster.com/the-neotheater-world-tour-ajr-tampa-florida-11-09-2019/event/0D00566CF53ED753,Yuengling Center,0.056694000000000015,AJR,,2019-11-09 20:00:00-05:00,3948879,,4202 East Fowler Ave,33620,Tampa
