,id,popularity_sk,type,venue_id,headliner,support,event_time
18634,38923009,0.003184,Concert,1171,Marisela,Amanda Miguel y Diego Verdaguer,2019-10-05 20:00:00-06:00
18635,38995765,0.020961,Concert,1171,Mary Chapin Carpenter,Shawn Colvin,2019-10-09 19:00:00-06:00
18636,38449219,0.038407,Concert,1171,Joe Satriani,,
18637,37845149,0.034147,Concert,1171,Jonsi & Alex,Jónsi,2019-10-18 19:00:00-06:00
18638,36946909,0.012277,Concert,1171,Christian Nodal,,2019-10-26 20:00:00-06:00
18639,38401419,0.002497,Concert,1171,Welcome to Night Vale,,
18640,37666269,0.007081,Concert,1171,Jesse Cook,,2019-11-06 19:00:00-07:00
18641,38785339,0.007436,Concert,1171,Preservation Hall Jazz Band,Yusa,2019-11-07 19:00:00-07:00
18642,38332374,0.126362,Concert,1171,Ray LaMontagne,Kacy & Clayton,2019-11-09 19:00:00-07:00
18643,38332359,0.126362,Concert,1171,Ray LaMontagne,Kacy & Clayton,2019-11-10 19:00:00-07:00
18644,38129529,5e-06,Concert,1171,The Music of Cream,,2019-11-17 20:00:00-07:00
18645,39023665,0.095523,Concert,1171,Melanie Martinez,,
18646,39051197,5e-06,Concert,1171,The Music of Cream,,2019-11-18 20:00:00-07:00
18647,39012499,0.018826,Concert,1171,Kris Kristofferson,,2019-11-24 18:00:00-07:00
18648,38996514,0.013855,Concert,1171,Brian Setzer Orchestra,,2019-12-09 20:00:00-07:00
18649,37695839,0.000364,Concert,1171,Nick Offerman,,
18650,38143579,0.009714,Concert,1171,Jim Brickman,,2019-12-27 19:30:00-07:00
18651,39040253,0.003681,Concert,1171,Black Violin,,
18652,39003245,7.9e-05,Festival,1423508,Jovan,Jovan Landry,
18653,36134309,0.193198,Concert,706,Kiss,,2019-08-14 19:30:00-04:00
18654,38738444,0.0,Festival,706,,,
18655,38950347,0.244252,Concert,706,Mary J. Blige,Nas,2019-09-08 20:00:00-04:00
18656,38758249,0.666628,Concert,706,Chris Brown,Ty Dolla $ign,2019-09-13 18:30:00-04:00
18657,35966944,0.163117,Concert,706,Backstreet Boys,Baylee Littrell,2019-09-15 20:00:00-04:00
18658,38145964,0.024059,Concert,706,Juan Luis Guerra,Monsieur Perine,2019-09-28 20:00:00-04:00
18659,39028490,0.279612,Concert,706,Chance the Rapper,,2019-10-02 19:00:00-04:00
18660,38275599,0.036959,Concert,706,Hugh Jackman,,2019-10-06 19:30:00-04:00
18661,39049083,0.146522,Concert,706,Wu-Tang Clan,Three 6 Mafia,2019-10-11 19:00:00-04:00
18662,37985224,0.074883,Concert,706,Bad Bunny,,2019-10-27 19:00:00-04:00
18663,38407874,0.010896,Concert,706,Stevie B,Lisa Lisa,2019-11-02 19:30:00-04:00
18664,38408514,0.155294,Concert,706,Jonas Brothers,Bebe Rexha,2019-11-22 19:30:00-05:00
18665,37901454,0.146425,Concert,706,Celine Dion,,2020-03-07 19:30:00-05:00
18666,37986499,0.146425,Concert,706,Celine Dion,,2020-03-08 19:30:00-04:00
18667,38474809,0.014978,Festival,2822118,Looking Glass,Ambrosia,
18668,38027464,0.115964,Concert,2822118,Toby Keith,,2019-08-30 20:00:00-05:00
18669,38403479,0.092415,Concert,2822118,The Isley Brothers,,2019-10-04 19:30:00-05:00
18670,38535584,9.3e-05,Concert,5368,Jill Cohn,,2019-08-13 19:00:00-07:00
18671,38742884,0.01683,Concert,5368,Shawn Mullins,,
18672,38938774,0.002001,Concert,5368,Anna Tivel,Robbie Fulks,2019-08-21 18:30:00-07:00
18673,38336854,5.8e-05,Concert,5368,Marialy Pacheco,,
18674,37763024,0.000339,Concert,5368,Gina Chavez,,2019-08-23 20:00:00-07:00
18675,38385679,4e-05,Concert,5368,Tony Lewis,,
18676,38554549,0.004123,Concert,5368,Scott Stapp,,
18677,39043378,2e-05,Concert,5368,Paula Boggs Band,,2019-09-01 18:00:00-07:00
18678,38126884,0.032524,Concert,5368,Greg Laswell,,
18679,37092399,0.001001,Concert,5368,Aubrey Logan,,
18680,38213369,8.3e-05,Concert,5368,The Carl Verheyen Band,,2019-09-20 19:00:00-07:00
18681,39056451,1.1e-05,Concert,5368,The New Triumph,,2019-09-20 21:00:00-07:00
18682,38986111,0.019032,Concert,5368,Paula Cole,,
18683,38496144,0.019745,Concert,5368,Jon McLaughlin,Sawyer,
18684,36439869,0.006161,Concert,5368,Carbon Leaf,,2019-10-06 20:00:00-07:00
18685,38510819,0.006161,Concert,5368,Carbon Leaf,,2019-10-06 17:00:00-07:00
18686,38404749,0.007435,Concert,5368,Mindy Smith,,
18687,38074549,0.001518,Concert,5368,Badi Assad,Roy Rogers,
18688,38452679,0.003981,Concert,5368,Del McCoury Band,,
18689,38990352,0.006878,Concert,5368,Liz Vice,Matt Andersen,
18690,39031356,0.006475,Concert,5368,Over the Rhine,,
18691,39031359,0.006475,Concert,5368,Over the Rhine,,
18692,39030519,0.002762,Concert,5368,Craig Finn,,
18693,39043405,2e-05,Concert,5368,Paula Boggs Band,,2019-11-19 18:00:00-08:00
18694,38590714,0.001691,Concert,5368,Strunz & Farah,,
18695,38965078,0.000231,Concert,5368,The Doo Wop Project,,
18696,39045326,0.002291,Concert,5368,Albert Cummings,,
18697,37169089,0.104565,Concert,4087724,Heart,Joan Jett & The Blackhearts,2019-08-27 19:00:00-07:00
18698,37455059,0.251246,Concert,4087724,The Smashing Pumpkins,Noel Gallagher's High Flying Birds,2019-08-28 19:00:00-07:00
18699,38521929,0.282774,Concert,4087724,Nelly,TLC,2019-09-01 19:00:00-07:00
18700,37354784,0.198772,Concert,4087724,Korn,Alice In Chains,2019-09-02 19:00:00-07:00
18701,37023229,0.184565,Concert,4087724,Zac Brown Band,,2019-09-19 19:00:00-07:00
18702,39030925,0.185765,Concert,4087724,Zac Brown Band,,2019-09-19 03:30:00-07:00
18703,39030937,0.185765,Concert,4087724,Zac Brown Band,,2019-09-19 23:59:00-07:00
18704,36593359,0.175406,Concert,4087724,Florida Georgia Line,Dan + Shay,2019-09-20 19:00:00-07:00
18705,37323144,0.06997,Concert,4087724,Maná,,2019-09-29 20:00:00-07:00
18706,38206359,0.194172,Concert,4087724,Van Morrison,Mavis Staples,2019-10-08 19:00:00-07:00
18707,39041275,0.073887,Concert,4087724,Live,Our Lady Peace,2019-10-10 19:00:00-07:00
18708,38408339,0.153793,Concert,4087724,J Balvin,Lyanno,2019-10-13 20:00:00-07:00
18709,35634554,0.165389,Concert,4087724,Ozzy Osbourne,Megadeth,2020-07-29 19:30:00-07:00
18710,39045868,6e-05,Concert,1451798,Roselit Bone,,2019-08-15 19:00:00-07:00
18711,38163034,0.082188,Concert,4264539,Styx,,2019-08-24 20:00:00-07:00
18712,38555559,0.000269,Concert,2368199,Daniel Champagne,,
18713,38851354,0.062917,Concert,3924099,Bad Company,,
18714,37855109,8.8e-05,Concert,2131944,Mustache,Sam Frazier,2019-08-17 20:00:00-05:00
18715,37989134,0.071203,Concert,2131944,Buckcherry,Joyous Wolf,2019-08-29 20:00:00-05:00
18716,38422129,0.006144,Concert,2131944,The Band Camino,Valley (Official),2019-09-04 20:00:00-05:00
18717,38159014,0.038548,Concert,2131944,Buddy Guy,Tom Hambridge,2019-09-12 20:00:00-05:00
18718,38640189,0.003389,Concert,2131944,Whitey Morgan and the 78's,,2019-09-19 20:00:00-05:00
18719,38044039,0.000834,Concert,2131944,Zoso – the Ultimate Led Zeppelin Experience,,2019-09-20 20:00:00-05:00
18720,38922429,0.011745,Concert,2131944,Demon Hunter,,2019-09-24 20:00:00-05:00
18721,38142849,0.201434,Concert,2131944,Iron & Wine,Calexico,
18722,38994935,0.067248,Concert,2131944,Bad Religion,Dave Hause and The Mermaid,2019-09-27 20:00:00-05:00
18723,38950611,0.027764,Concert,2131944,Jai Wolf,Midoca,2019-09-29 20:00:00-05:00
18724,39044921,0.051811,Concert,2131944,Motionless In White,We Came As Romans,2019-10-02 20:00:00-05:00
18725,38305689,0.001322,Concert,2131944,Little Steven & The Disciples of Soul,,2019-10-03 20:00:00-05:00
18726,38703894,0.011387,Concert,2131944,Municipal Waste,Napalm Death,2019-10-06 19:00:00-05:00
18727,38773244,0.094384,Concert,2131944,Andy Grammer,,2019-10-10 20:00:00-05:00
18728,38872349,0.03054,Concert,2131944,Houndmouth,,2019-10-16 20:00:00-05:00
18729,38397014,0.127948,Concert,2131944,X Ambassadors,Bear Hands,2019-10-20 20:00:00-05:00
18730,38754724,0.027047,Concert,2131944,COIN,Dayglow,2019-10-28 20:00:00-05:00
18731,38044204,0.001876,Concert,2131944,Koe Wetzel,,2019-11-01 20:00:00-05:00
18732,38923029,0.0595,Concert,2131944,BIG K.R.I.T.,,2019-11-13 20:00:00-06:00
18733,39060273,0.002079,Concert,2131944,Parker McCollum,,2019-11-15 20:00:00-06:00
18734,38142064,0.028753,Concert,2131944,Sister Hazel,,2019-11-23 20:00:00-06:00
18735,38866959,0.000555,Concert,2131944,Rumours,,2019-11-29 20:00:00-06:00
18736,38848019,0.000631,Concert,2131944,Yacht Rock Revue,,2019-12-13 20:00:00-06:00
18737,39044549,0.000308,Concert,2131944,Electric Avenue,,2019-12-21 20:00:00-06:00
18738,38868464,0.044391,Concert,2131944,J. Holiday,,2020-01-10 20:00:00-06:00
18739,39060855,0.000423,Concert,2131944,Velcro Pygmies,,2020-01-25 20:00:00-06:00
18740,36228114,0.028879,Concert,31801,The Piano Guys,,2019-08-14 18:00:00-07:00
18741,37340869,0.030015,Concert,31801,The Piano Guys,,2019-08-14 19:30:00-07:00
18742,37977674,0.066295,Concert,31801,Herbie Hancock,Kamasi Washington,2019-08-16 17:15:00-07:00
18743,36333149,0.003895,Concert,31801,JoJo Siwa,The Belles Official,2019-08-18 17:30:00-07:00
18744,37766379,0.127388,Concert,31801,Lionel Richie,,2019-08-20 17:00:00-07:00
18745,37185699,0.038379,Concert,31801,Iration,Pepper,2019-08-21 16:30:00-07:00
18746,37482614,0.222537,Concert,31801,The National,Alvvays,
18747,38050704,0.069283,Concert,31801,Ben Folds,,2019-09-06 16:30:00-07:00
18748,38060534,0.012509,Concert,31801,Tall Heights,,2019-09-06 18:00:00-07:00
18749,38232464,0.125413,Concert,31801,Cake,,
18750,37689014,0.291395,Concert,31801,Death Cab for Cutie,Car Seat Headrest,2019-09-07 17:00:00-07:00
18751,37752949,0.294229,Concert,31801,Death Cab for Cutie,Car Seat Headrest,2019-09-08 18:30:00-07:00
18752,39045268,0.004193,Concert,3813804,La Maquinaria Norteña,La Fiera De Ojinaga,2019-08-16 20:00:00-06:00
18753,37166844,0.288007,Concert,2145219,Beck,Cage the Elephant,2019-08-16 18:00:00-04:00
18754,37832389,0.125079,Concert,2145219,Daryl Hall & John Oates,,2019-08-17 19:00:00-04:00
18755,38966800,0.029164,Concert,2145219,G. Love & Special Sauce,,
18756,39031262,0.00693,Concert,2145219,Daryl Hall,,2019-08-17 19:00:00-04:00
18757,37280559,0.171145,Concert,2145219,Rob Zombie,Marilyn Manson,2019-08-18 19:00:00-04:00
18758,38019499,0.072774,Concert,2145219,Brantley Gilbert,Michael Ray,2019-08-23 19:00:00-04:00
18759,37111514,0.096055,Concert,2145219,Pentatonix,Rachel Platten,2019-08-29 19:30:00-04:00
18760,37280029,0.190899,Concert,2145219,Breaking Benjamin,Chevelle,2019-08-30 18:00:00-04:00
18761,37814784,0.042395,Concert,2145219,Alabama,The Charlie Daniels Band,2019-08-31 19:00:00-04:00
18762,38415894,0.138384,Concert,2145219,Miranda Lambert,Fairground Saints,2019-09-01 19:00:00-04:00
18763,38206484,0.021514,Concert,2145219,Brothers Osborne,,
18764,37957579,0.136175,Concert,2145219,ZZ Top,Cheap Trick,2019-09-14 19:00:00-04:00
18765,39040925,0.333328,Concert,2145219,The Lumineers,,2020-06-10 19:00:00-04:00
18766,39048995,0.333328,Concert,2145219,The Lumineers,,2020-06-10 23:59:00-04:00
18767,38582894,0.008485,Concert,3670449,Dave Mason,,2019-08-27 19:30:00-04:00
18768,39038740,9.1e-05,Concert,28717,Ladama,,2019-11-15 19:30:00-06:00
18769,38640464,8.2e-05,Concert,28717,Alicia Olatuja,,
18770,38796249,0.033487,Concert,2634548,Hawthorne Heights,,2019-08-14 19:00:00-07:00
18771,38052129,0.000414,Concert,2634548,Wajatta,,2019-09-03 21:00:00-07:00
18772,38352364,0.005348,Concert,2634548,G Jones,,2019-09-04 20:30:00-07:00
18773,39012599,0.008058,Concert,2634548,Wade Bowen,Dalton Domino,2019-09-10 19:00:00-07:00
18774,38980022,0.038213,Concert,2634548,Dragonforce,Dance With The Dead,2019-10-05 20:00:00-07:00
18775,38955340,0.009059,Concert,2634548,Obituary,Abbath,2019-10-06 18:00:00-07:00
18776,38408009,0.016991,Concert,2634548,Starset,Palisades,2019-10-09 19:00:00-07:00
18777,39029332,0.002276,Concert,2634548,Dirtwire,,2019-10-10 20:00:00-07:00
18778,39045935,0.022265,Concert,2634548,Cannibal Corpse,Thy Art Is Murder,2019-10-27 19:30:00-07:00
18779,39047118,0.05104,Concert,2634548,Gramatik,OPIUO,
18780,38741289,0.034826,Concert,634036,Bob Seger & The Silver Bullet Band,,2019-09-12 23:59:00-05:00
18781,39019944,0.237944,Concert,634036,The Goo Goo Dolls,The Unlikely Candidates,2019-11-01 20:00:00-05:00
18782,38713354,0.00396,Concert,10900,Jeff Lorber,,2019-11-08 20:00:00-05:00
18783,38719239,0.008646,Concert,10900,David Sanborn,,2019-11-09 20:00:00-05:00
18784,39021772,0.004673,Concert,10900,Jane Monheit,,
18785,38714744,0.002031,Concert,10900,Debby Boone,,2019-12-07 20:00:00-05:00
18786,38713684,4.6e-05,Concert,10900,The Nelsons,,2019-12-12 20:00:00-05:00
18787,38713779,0.00231,Concert,10900,Rhonda Vincent,,2020-01-24 20:00:00-05:00
18788,38719214,0.0,Concert,10900,Summer Brooke & the Mountain Faith Band,,2020-01-25 20:00:00-05:00
18789,38715519,0.002275,Concert,10900,Linda Eder,,2020-02-29 20:00:00-05:00
18790,38714714,0.024246,Concert,10900,"10,000 Maniacs",,2020-03-21 20:00:00-04:00
18791,38714829,4e-06,Concert,10900,Emily Asher,,2020-04-11 20:00:00-04:00
18792,39051316,0.049196,Concert,1272036,Bad Suns,Liily,2019-09-20 19:00:00-04:00
18793,38830304,0.002801,Concert,1272036,Ripe,Castlecomer,2019-10-11 19:00:00-04:00
18794,38605349,0.000579,Concert,4213279,Cody Johnson Band,,2019-09-07 19:00:00-05:00
18795,38210874,0.046828,Concert,4213279,Maren Morris,Kassi Ashton,2019-09-26 19:00:00-05:00
18796,38550989,2.1e-05,Concert,2194624,Echo of Silence,Heart of Jordan,2019-08-16 18:00:00-04:00
18797,38755574,0.004224,Concert,2194624,The Soul Rebels,,2019-08-29 20:00:00-04:00
18798,39028639,0.001268,Concert,2194624,Wilson,,2019-09-01 19:00:00-04:00
18799,39017349,0.000572,Concert,2194624,Golf Clap,,
18800,38967643,0.001635,Concert,2194624,Trivecta,,
18801,38991428,0.00147,Concert,2194624,Muscadine Bloodline,,2019-09-19 19:00:00-04:00
18802,38930449,0.001027,Concert,2194624,Jameson Rodgers,Ray Fulcher,2019-09-21 19:30:00-04:00
18803,39026785,0.002839,Concert,2194624,FEVER 333,,
18804,39010767,0.033392,Concert,2194624,Skizzy Mars,,2019-10-15 19:00:00-04:00
18805,39015245,0.006678,Concert,2194624,Break Science,Marvel Years,2019-10-17 19:00:00-04:00
18806,38528354,0.002735,Concert,2194624,Jinjer,,2019-10-20 18:45:00-04:00
18807,39022096,0.026935,Concert,2194624,The Japanese House,,2019-10-25 20:00:00-04:00
18808,38930404,0.000993,Concert,2194624,Iya Terra,,2019-10-31 19:00:00-04:00
18809,38978698,0.001696,Concert,2194624,Filmore,,2019-11-08 19:30:00-05:00
18810,38881328,0.009335,Concert,2194624,Cautious Clay,,2019-12-06 19:00:00-05:00
18811,38667224,0.024186,Concert,4221084,Colt Ford,,2019-11-22 18:30:00-05:00
18812,39046659,0.002466,Concert,3660409,Chaos in the CBD,,
18813,38513424,0.000146,Concert,3660409,Uniform (DE),,2019-09-10 20:00:00-04:00
18814,38262759,0.001212,Concert,3660409,Tropical Fuck Storm,,2019-09-20 19:00:00-04:00
18815,38741114,0.015484,Concert,11103,The Mavericks,Nick Lowe,2019-09-26 20:00:00-05:00
18816,38373529,0.005446,Concert,11103,Home Free,,2019-10-08 20:00:00-05:00
18817,39003275,0.098615,Concert,11103,Switchfoot,,
18818,37261459,0.018307,Concert,4086009,Clint Black,,2019-09-07 20:00:00-05:00
18819,37670809,0.025739,Concert,4086009,.38 Special,,2019-09-28 20:00:00-05:00
18820,37608874,0.422184,Concert,1054,The Black Keys,Modest Mouse,2019-09-28 19:00:00-05:00
18821,38830889,0.064623,Concert,1054,Chris Tomlin,,2019-10-12 18:00:00-05:00
18822,38986454,0.363619,Concert,1054,Twenty One Pilots,,2019-10-24 19:00:00-05:00
18823,37902754,0.144914,Concert,1054,Celine Dion,,2019-11-01 18:30:00-05:00
18824,38162809,0.02501,Concert,1054,For King and Country,,2019-11-09 18:00:00-06:00
18825,38167489,0.032022,Concert,37431,Richard Marx,,2019-08-24 20:00:00-04:00
18826,38408754,0.035757,Concert,37431,Three Dog Night,,2019-09-08 20:00:00-04:00
18827,37048419,0.003973,Concert,37431,The Righteous Brothers,,2019-09-28 08:00:00-04:00
18828,37925319,0.004857,Concert,37431,The Righteous Brothers,,2019-09-28 20:00:00-04:00
18829,37925324,0.004857,Concert,37431,The Righteous Brothers,,2019-09-28 20:00:00-04:00
18830,37966649,0.071613,Concert,37431,Buckcherry,,2019-09-28 20:00:00-04:00
18831,38980158,0.000656,Concert,37431,Rumours Of Fleetwood Mac,,2019-10-17 20:00:00-04:00
18832,39015187,1e-06,Concert,2349949,DASH (US),,
18833,38268069,0.01233,Concert,2349949,Touché Amoré,,2019-08-16 20:00:00-07:00
18834,38524069,0.010312,Concert,2349949,Night Riots,,2019-08-17 20:00:00-07:00
18835,39045299,1.8e-05,Concert,2349949,Sleepspent,,
18836,39004776,0.001844,Concert,2349949,Gavlyn,,2019-08-20 19:00:00-07:00
18837,38729179,5.3e-05,Concert,2349949,The White Glove Service,Morning Drive,2019-08-23 20:00:00-07:00
18838,38873169,0.009634,Concert,2349949,Katchafire,,2019-08-25 20:00:00-07:00
18839,38989497,0.01123,Concert,2349949,Veil of Maya,Gideon,2019-08-27 19:00:00-07:00
18840,38968882,0.004132,Concert,2349949,Hot Flash Heat Wave,,2019-08-29 19:00:00-07:00
18841,39008024,0.017305,Concert,2349949,Andre Nickatina,,2019-08-31 20:00:00-07:00
18842,37529664,0.002798,Concert,2349949,Warbringer,Enforcer,2019-09-08 19:00:00-07:00
18843,38596769,0.016175,Concert,2349949,WHY?,Barrie,
18844,38618299,0.00257,Concert,2349949,SadGirl,,2019-09-15 19:00:00-07:00
18845,37783419,0.002146,Concert,2349949,Coco Montoya,,2019-09-20 19:00:00-07:00
18846,39013283,0.005019,Concert,2349949,Flaw,Elisium,2019-09-22 20:00:00-07:00
18847,39008044,0.005835,Concert,2349949,Mystery Skulls,,2019-09-25 20:00:00-07:00
18848,38953127,0.003535,Concert,2349949,Charly Bliss,,2019-10-02 19:00:00-07:00
18849,38980058,0.038213,Concert,2349949,Dragonforce,Dance With The Dead,2019-10-04 19:00:00-07:00
18850,38985985,0.014365,Concert,2349949,Grieves,Mouse Powell,2019-10-06 19:00:00-07:00
18851,39053402,0.002699,Concert,2349949,Hail the Sun,,2019-10-13 18:00:00-07:00
18852,39013366,0.005488,Concert,2349949,Subhumans,,2019-10-20 19:00:00-07:00
18853,38958298,0.000574,Concert,2349949,Ronnie Baker Brooks,,2019-10-24 19:00:00-07:00
18854,39044562,0.000942,Concert,2349949,Summer Cannibals,,2019-10-28 19:00:00-07:00
18855,38787249,0.011552,Concert,2349949,Strung Out,The Casualties,2019-11-19 19:30:00-08:00
18856,39024490,0.011552,Concert,2349949,Strung Out,,2019-11-19 15:00:00-08:00
18857,37383869,0.009554,Concert,2349949,Nile,,2019-11-25 19:00:00-08:00
18858,38709874,0.010037,Concert,2349949,Defeater,,2019-12-10 19:00:00-08:00
18859,38234509,0.002839,Concert,881361,I Am They,,2019-08-22 18:00:00-07:00
18860,38476519,0.011807,Concert,881361,Ambrosia,,
18861,39036400,0.00029,Concert,11466,Sparx,,2019-08-17 20:00:00-06:00
18862,38956982,0.088102,Concert,11466,UB40,,2019-08-24 19:00:00-06:00
18863,38397189,0.072043,Concert,11466,Rob Thomas,,2019-09-13 20:00:00-06:00
18864,38840394,0.122649,Concert,11466,Stone Temple Pilots,,2019-10-05 19:00:00-06:00
18865,38959526,0.006991,Concert,812031,The Weeks,,
18866,39061406,7e-05,Concert,812031,Pocket Vinyl,,
18867,38867049,0.003889,Concert,70568,Charlie Worsham,,
18868,37315784,0.131927,Concert,813621,Foreigner,,2019-08-20 19:00:00-04:00
18869,38610924,0.012321,Concert,3096589,Stephen Kellogg,Tyrone Wells,2019-08-18 20:00:00-04:00
18870,38344544,0.0002,Concert,3096589,Artimus Pyle,,2019-08-25 20:00:00-04:00
18871,39041652,1.7e-05,Concert,3096589,Bill Blue,Tim Carter,2019-09-01 19:30:00-04:00
18872,38994902,0.005798,Concert,3096589,Dirty Dozen Brass Band,,2019-09-13 20:00:00-04:00
18873,38212314,0.031299,Concert,3096589,Amy Grant,,2019-09-15 20:00:00-04:00
18874,38611334,0.004647,Concert,3096589,Anders Osborne,,2019-10-03 20:00:00-04:00
18875,38494644,0.001278,Concert,3096589,Chris Duarte,,2019-10-05 20:00:00-04:00
18876,39028307,0.01357,Concert,3096589,Robert Randolph & The Family Band,,2019-10-20 20:00:00-04:00
18877,39041797,1.7e-05,Concert,3096589,Caffeine Carl,Bill Wharton,2019-11-02 20:00:00-04:00
18878,37851619,0.004813,Concert,3096589,Acoustic Alchemy,,2019-11-04 20:00:00-05:00
18879,38894113,0.002786,Concert,3096589,Justin Hayward,,2019-11-08 20:00:00-05:00
18880,38994550,2.2e-05,Concert,3096589,Wizards of Winter,,2019-11-13 20:00:00-05:00
18881,39041812,0.000496,Concert,3096589,Highway To Hell,,2019-11-23 20:00:00-05:00
18882,38041149,0.000155,Concert,3096589,Max Weinberg's Jukebox,Max Weinberg,2019-12-01 20:00:00-05:00
18883,38156299,0.005893,Concert,3096589,Peter White's Christmas,Peter White,2019-12-11 20:00:00-05:00
18884,38894188,0.013446,Concert,3096589,Bret Michaels,,2019-12-15 20:00:00-05:00
18885,38894203,0.001144,Concert,3096589,Tommy Castro & The Painkillers,,2020-01-17 20:00:00-05:00
18886,38494794,0.00678,Concert,3096589,Gaelic Storm,,2020-02-02 13:00:00-05:00
18887,39060856,0.023709,Concert,3096589,Joan Osborne,,2020-02-04 20:00:00-05:00
18888,39060857,0.031912,Concert,3096589,Los Lobos,,2020-02-11 18:30:00-05:00
18889,39060858,0.031912,Concert,3096589,Los Lobos,,2020-02-11 21:30:00-05:00
18890,38939849,0.007299,Concert,3096589,Tommy Emmanuel,,2020-02-15 20:00:00-05:00
18891,38939854,0.007299,Concert,3096589,Tommy Emmanuel,,2020-02-16 20:00:00-05:00
18892,39028381,0.012099,Concert,3096589,Judy Collins,,2020-02-17 20:00:00-05:00
18893,38344799,0.000404,Concert,3096589,Tom Papa,,2020-02-22 19:00:00-05:00
18894,39045037,0.000354,Concert,3096589,John Lodge,,2020-02-25 20:00:00-05:00
18895,39053914,0.001289,Concert,3096589,Kim Gordon,,2020-02-28 20:00:00-05:00
18896,39028382,0.00703,Concert,3096589,Firefall,,2020-02-29 20:00:00-05:00
18897,38939859,0.003227,Concert,3096589,John Tesh,,2020-03-01 20:00:00-05:00
18898,37403119,6.9e-05,Concert,725656,Ed Palermo,The Ed Palermo Big Band,2019-08-12 20:00:00-04:00
18899,39025897,3.9e-05,Concert,725656,Jontavious Willis,,2019-08-13 20:00:00-04:00
18900,37882984,0.002528,Concert,725656,Darrell Scott,,2019-08-14 20:00:00-04:00
18901,37882814,0.00627,Concert,725656,Edgar Winter,The Edgar Winter Band,2019-08-15 20:00:00-04:00
18902,37363719,0.001034,Concert,725656,Ronnie Earl,,2019-08-16 20:00:00-04:00
18903,37361874,0.001034,Concert,725656,Ronnie Earl,,2019-08-17 20:00:00-04:00
18904,37364909,0.003388,Concert,725656,Adrian Belew,,2019-08-18 20:00:00-04:00
18905,37364774,0.003388,Concert,725656,Adrian Belew,,2019-08-19 20:00:00-04:00
18906,37364884,0.003388,Concert,725656,Adrian Belew,,2019-08-20 20:00:00-04:00
18907,37364874,0.003388,Concert,725656,Adrian Belew,,2019-08-21 20:00:00-04:00
18908,37404599,0.001887,Concert,725656,Simon Phillips,KING SOLOMON HICKS,2019-08-22 20:00:00-04:00
18909,37404604,0.001887,Concert,725656,Simon Phillips,Gil Parris,2019-08-23 20:00:00-04:00
18910,37404594,0.001887,Concert,725656,Simon Phillips,Gil Parris,2019-08-24 20:00:00-04:00
18911,38236214,0.01669,Concert,725656,Ten Years After,,2019-08-25 20:00:00-04:00
18912,38686049,0.006417,Concert,725656,Alejandro Escovedo,,2019-08-26 20:00:00-04:00
18913,38686059,0.006417,Concert,725656,Alejandro Escovedo,,2019-08-27 20:00:00-04:00
18914,37641154,0.001497,Concert,725656,New York Ska-jazz Ensemble,,2019-08-28 20:00:00-04:00
18915,38065339,0.000546,Concert,725656,James Maddock,,2019-08-29 20:00:00-04:00
18916,37744924,0.000429,Concert,725656,Wille and the Bandits,willie and the bandits,2019-09-03 20:00:00-04:00
18917,37404289,0.000407,Concert,725656,Wille and the Bandits,,2019-09-04 20:00:00-04:00
18918,37362179,0.001243,Concert,725656,Frank Gambale,,2019-09-06 22:00:00-04:00
18919,37362184,0.001235,Concert,725656,Frank Gambale,,2019-09-06 20:00:00-04:00
18920,37361889,0.001243,Concert,725656,Frank Gambale,,2019-09-07 22:00:00-04:00
18921,37361929,0.001235,Concert,725656,Frank Gambale,,2019-09-07 20:00:00-04:00
18922,38065909,0.000633,Concert,725656,Corey Glover,Mike Orlando,2019-09-09 20:00:00-04:00
18923,38967586,0.009803,Concert,725656,Naturally 7,,2019-09-10 18:30:00-04:00
18924,38967590,0.009803,Concert,725656,Naturally 7,,2019-09-11 18:30:00-04:00
18925,38329839,0.000749,Concert,725656,Johnny A.,Kasim Sulton,2019-09-12 20:00:00-04:00
18926,38692504,1.4e-05,Concert,725656,Ed Palermo,,2019-09-16 20:00:00-04:00
18927,37629454,0.004673,Concert,725656,Jane Monheit,,2019-09-19 20:00:00-04:00
18928,37629469,0.004673,Concert,725656,Jane Monheit,,2019-09-20 22:00:00-04:00
18929,37815044,0.004673,Concert,725656,Jane Monheit,,2019-09-20 20:00:00-04:00
18930,37629479,0.004673,Concert,725656,Jane Monheit,,2019-09-21 22:00:00-04:00
18931,37814714,0.004673,Concert,725656,Jane Monheit,,2019-09-21 20:00:00-04:00
18932,39035441,0.000354,Concert,725656,Joey Arias,Richard Barone,
18933,38982663,0.038355,Concert,725656,Bilal,,2019-09-27 20:00:00-04:00
18934,38982662,0.038355,Concert,725656,Bilal,,2019-09-28 22:00:00-04:00
18935,39045321,0.000169,Concert,725656,The Duke Robillard Band,,
18936,38432174,0.000165,Concert,725656,Dave Larue,,2019-10-02 20:00:00-04:00
18937,38951701,0.000463,Concert,725656,Kirk Fletcher,,2019-10-03 20:00:00-04:00
18938,37438479,0.003736,Concert,725656,Sonny Landreth,,2019-10-04 20:00:00-04:00
18939,39017263,0.002694,Concert,725656,Stanley Jordan,,2019-10-05 20:00:00-04:00
18940,37883024,0.002694,Concert,725656,Brand X,Stanley Jordan,2019-10-06 20:00:00-04:00
18941,39017254,0.002694,Concert,725656,Stanley Jordan,,2019-10-07 22:00:00-04:00
