,links,metro_code,postal_code,timezone,has_upcoming_events,id,city,stats,extended_address,display_location,state,score,location,access_method,num_upcoming_events,address,capacity,slug,name,url,country,popularity,name_v2,tm_venue
826,[],623,75215,America/Chicago,True,450,Dallas,{'event_count': 13},"Dallas, TX 75215","Dallas, TX",TX,0.604175,"{'lat': 32.769, 'lon': -96.7978}",,13,1135 South Lamar,3500,the-south-side-ballroom,The South Side Ballroom,https://seatgeek.com/venues/the-south-side-ballroom/tickets,US,0,The South Side Ballroom,South Side Ballroom
827,[],765,79901,America/Denver,True,1431,El Paso,{'event_count': 13},"El Paso, TX 79901","El Paso, TX",TX,0.6107978,"{'lat': 31.7582, 'lon': -106.491}",,13,1 Civic Center Plaza,2500,abraham-chavez-theatre,Abraham Chavez Theatre,https://seatgeek.com/venues/abraham-chavez-theatre/tickets,US,0,Abraham Chavez Theatre,Abraham Chavez Theatre
828,[],623,75202,America/Chicago,True,564,Dallas,{'event_count': 73},"Dallas, TX 75202","Dallas, TX",TX,0.57207435,"{'lat': 32.785, 'lon': -96.8083}","{'employee_only': False, 'created_at': '2015-07-31T00:00:00Z', 'method': 'QRCODE_TM'}",73,2200 North Lamar Street,1625,house-of-blues-dallas,House of Blues - Dallas,https://seatgeek.com/venues/house-of-blues-dallas/tickets,US,0,House of Blues - Dallas,House of Blues Dallas presented by Cricket Wireless
829,[],635,78617,America/Chicago,True,302997,Austin,{'event_count': 1},"Austin, TX 78617","Austin, TX",TX,0.7391614,"{'lat': 30.1386, 'lon': -97.631}",,1,9201 Circuit of the Americas Boulevard,14000,austin360-amphitheater-2,Austin360 Amphitheater,https://seatgeek.com/venues/austin360-amphitheater-2/tickets,US,0,Austin360 Amphitheater,Austin360 Amphitheater
830,[],618,77002,America/Chicago,True,2852,Houston,{'event_count': 218},"Houston, TX 77002","Houston, TX",TX,0.5945282,"{'lat': 29.7609, 'lon': -95.3694}",,218,800 Bagby,3150,hobby-center,Hobby Center,https://seatgeek.com/venues/hobby-center/tickets,US,0,Hobby Center,Hobby Center
831,[],623,75210,America/Chicago,True,3620,Dallas,{'event_count': 123},"Dallas, TX 75210","Dallas, TX",TX,0.5736172,"{'lat': 32.7803, 'lon': -96.7659}",,123,909 1st Ave,3420,music-hall-at-fair-park,Music Hall at Fair Park,https://seatgeek.com/venues/music-hall-at-fair-park/tickets,US,0,Music Hall at Fair Park,Music Hall At Fair Park
832,[],600,78401,America/Chicago,True,501,Corpus Christi,{'event_count': 30},"Corpus Christi, TX 78401","Corpus Christi, TX",TX,0.6348281,"{'lat': 27.8086, 'lon': -97.3936}",,30,1901 N. Shoreline Blvd.,10000,american-bank-center,American Bank Center,https://seatgeek.com/venues/american-bank-center/tickets,US,0,American Bank Center,American Bank Center Arena
833,[],641,78203,America/Chicago,True,3726,San Antonio,{'event_count': 14},"San Antonio, TX 78203","San Antonio, TX",TX,0.77085644,"{'lat': 29.4169, 'lon': -98.4788}","{'employee_only': False, 'created_at': '2016-12-16T00:30:01Z', 'method': 'NONE'}",14,100 Montana Street,65000,alamodome,Alamodome,https://seatgeek.com/venues/alamodome/tickets,US,0,Alamodome,Alamodome
834,[],600,78401,America/Chicago,True,501,Corpus Christi,{'event_count': 30},"Corpus Christi, TX 78401","Corpus Christi, TX",TX,0.6348281,"{'lat': 27.8086, 'lon': -97.3936}",,30,1901 N. Shoreline Blvd.,10000,american-bank-center,American Bank Center,https://seatgeek.com/venues/american-bank-center/tickets,US,0,American Bank Center,American Bank Center Selena Auditorium
835,[],749,78041,America/Chicago,True,2683,Laredo,{'event_count': 11},"Laredo, TX 78041","Laredo, TX",TX,0.54800737,"{'lat': 27.5585, 'lon': -99.4509}",,11,6700 Arena Blvd.,11360,sames-auto-arena,Sames Auto Arena,https://seatgeek.com/venues/sames-auto-arena/tickets,US,0,Sames Auto Arena,Sames Auto Arena
836,[],623,75205,America/Chicago,True,1439,Dallas,{'event_count': 4},"Dallas, TX 75205","Dallas, TX",TX,0.63321203,"{'lat': 32.8442, 'lon': -96.7861}",,4,6405 Boaz Lane,2386,mcfarlin-auditorium,McFarlin Auditorium,https://seatgeek.com/venues/mcfarlin-auditorium/tickets,US,0,McFarlin Auditorium,McFarlin Auditorium
837,[],765,79901,America/Denver,True,913,El Paso,{'event_count': 33},"El Paso, TX 79901","El Paso, TX",TX,0.50860393,"{'lat': 31.8125, 'lon': -106.443}",,33,125 Pioneer Plaza,2000,the-plaza-theatre-performing-arts-center,The Plaza Theatre Performing Arts Center,https://seatgeek.com/venues/the-plaza-theatre-performing-arts-center/tickets,US,0,The Plaza Theatre Performing Arts Center,The Plaza Theatre Performing Arts Center
838,[],623,75215,America/Chicago,False,35089,Dallas,{'event_count': 0},"Dallas, TX 75215","Dallas, TX",TX,0.0,"{'lat': 32.769, 'lon': -96.7978}",,0,1135 South Lamar Street,0,southside-music-hall,Southside Music Hall,https://seatgeek.com/venues/southside-music-hall/tickets,US,0,Southside Music Hall,Southside Music Hall
839,[],636,78501,America/Chicago,True,419689,McAllen,{'event_count': 24},"McAllen, TX 78501","McAllen, TX",TX,0.4074271,"{'lat': 26.1984, 'lon': -98.2585}",,24,801 Convention Center Blvd,1800,mcallen-performing-arts-center,McAllen Performing Arts Center,https://seatgeek.com/venues/mcallen-performing-arts-center/tickets,US,0,McAllen Performing Arts Center,McAllen Performing Arts Center
840,[],618,77074,America/Chicago,True,514,Houston,{'event_count': 12},"Houston, TX 77074","Houston, TX",TX,0.5242572,"{'lat': 29.7029, 'lon': -95.518}",,12,7326 Southwest Freeway,2750,arena-theatre,Arena Theatre,https://seatgeek.com/venues/arena-theatre/tickets,US,0,Arena Theatre,Arena Theatre
841,[],636,78577,America/Chicago,True,6244,Pharr,{'event_count': 5},"Pharr, TX 78577","Pharr, TX",TX,0.4653101,"{'lat': 26.2211, 'lon': -98.1788}",,5,3000 North Cage,0,pharr-events-center,Pharr Events Center,https://seatgeek.com/venues/pharr-events-center/tickets,US,0,Pharr Events Center,Pharr Events Center
842,[],641,78205,America/Chicago,True,3834,San Antonio,{'event_count': 7},"San Antonio, TX 78205","San Antonio, TX",TX,0.53618515,"{'lat': 29.4221, 'lon': -98.486}",,7,200 E. Market,2319,lila-cockrell-theatre,Lila Cockrell Theatre,https://seatgeek.com/venues/lila-cockrell-theatre/tickets,US,0,Lila Cockrell Theatre,Lila Cockrell Theatre
843,[],765,79968,America/Denver,True,3667,El Paso,{'event_count': 5},"El Paso, TX 79968","El Paso, TX",TX,0.4782135,"{'lat': 31.771, 'lon': -106.506}",,5,500 West University Ave.,0,utep-magoffin-auditorium,UTEP Magoffin Auditorium,https://seatgeek.com/venues/utep-magoffin-auditorium/tickets,US,0,UTEP Magoffin Auditorium,UTEP Magoffin Auditorium
844,[],623,75034,America/Chicago,True,3199,Frisco,{'event_count': 24},"Frisco, TX 75034","Frisco, TX",TX,0.5169672,"{'lat': 33.1005, 'lon': -96.8186}",,24,2601 Avenue of the Stars,4500,comerica-center,Comerica Center,https://seatgeek.com/venues/comerica-center/tickets,US,0,Comerica Center,Comerica Center
845,[],692,77701,America/Chicago,True,1843,Beaumont,{'event_count': 9},"Beaumont, TX 77701","Beaumont, TX",TX,0.5003687,"{'lat': 30.082, 'lon': -94.0977}",,9,345 Fannin Street,1400,jefferson-theatre,Jefferson Theatre,https://seatgeek.com/venues/jefferson-theatre/tickets,US,0,Jefferson Theatre,Jefferson Theatre
846,[],641,78202,America/Chicago,True,4486,San Antonio,{'event_count': 13},"San Antonio, TX 78202","San Antonio, TX",TX,0.39749765,"{'lat': 29.4217, 'lon': -98.4725}",,13,226 N Hackberry,0,jo-long-theatre,Jo Long Theatre,https://seatgeek.com/venues/jo-long-theatre/tickets,US,0,Jo Long Theatre,Jo Long Theatre
847,[],618,77047,America/Chicago,True,428224,Houston,{'event_count': 1},"Houston, TX 77047","Houston, TX",TX,0.0,"{'lat': 29.6421, 'lon': -95.3694}",,1,10800 Scott Street,0,greater-grace-outreach-church,Greater Grace Outreach Church,https://seatgeek.com/venues/greater-grace-outreach-church/tickets,US,0,Greater Grace Outreach Church,Greater Grace Outreach Church
848,[],636,78597,America/Chicago,True,481479,South Padre Island,{'event_count': 2},"South Padre Island, TX 78597","South Padre Island, TX",TX,0.0,"{'lat': 26.1375, 'lon': -97.1691}",,2,53550 Dolphin Cove,0,cameron-county-amphitheater-event-center,Cameron County Amphitheater/ Event Center,https://seatgeek.com/venues/cameron-county-amphitheater-event-center/tickets,US,0,Cameron County Amphitheater/ Event Center,Cameron County Amphitheater/ Event Center
849,[],770,84101,America/Denver,True,188,Salt Lake City,{'event_count': 81},"Salt Lake City, UT 84101","Salt Lake City, UT",UT,0.7049228,"{'lat': 40.7693, 'lon': -111.9}","{'employee_only': False, 'created_at': '2015-12-08T15:43:42Z', 'method': 'NONE'}",81,301 West South Temple,20000,vivint-smart-home-arena,Vivint Smart Home Arena,https://seatgeek.com/venues/vivint-smart-home-arena/tickets,US,0,Vivint Smart Home Arena,Vivint Smart Home Arena
850,[],770,84101,America/Denver,True,624,Salt Lake City,{'event_count': 37},"Salt Lake City, UT 84101","Salt Lake City, UT",UT,0.501453,"{'lat': 40.7697, 'lon': -111.903}",,37,400 West South Temple,1200,the-depot,The Depot,https://seatgeek.com/venues/the-depot/tickets,US,0,The Depot,The Depot
851,[],544,23663,America/New_York,True,1769,Hampton,{'event_count': 24},"Hampton, VA 23663","Hampton, VA",VA,0.38302818,"{'lat': 37.0171, 'lon': -76.3204}",,24,125 East Mellen Street,0,the-american-theatre,The American Theatre,https://seatgeek.com/venues/the-american-theatre/tickets,US,0,The American Theatre,American Theatre
852,[],544,23666,America/New_York,True,251,Hampton,{'event_count': 20},"Hampton, VA 23666","Hampton, VA",VA,0.6256262,"{'lat': 37.0347, 'lon': -76.3813}",,20,1000 Coliseum Drive,13800,hampton-coliseum,Hampton Coliseum,https://seatgeek.com/venues/hampton-coliseum/tickets,US,0,Hampton Coliseum,Hampton Coliseum
853,[],584,22903,America/New_York,True,90,Charlottesville,{'event_count': 41},"Charlottesville, VA 22903","Charlottesville, VA",VA,0.72290534,"{'lat': 38.0463, 'lon': -78.5074}","{'employee_only': False, 'created_at': '2015-12-21T17:22:23Z', 'method': 'QRCODE'}",41,295 Massie Rd.,14593,john-paul-jones-arena,John Paul Jones Arena,https://seatgeek.com/venues/john-paul-jones-arena/tickets,US,0,John Paul Jones Arena,John Paul Jones Arena
854,[],544,23456,America/New_York,True,72,Virginia Beach,{'event_count': 2},"Virginia Beach, VA 23456","Virginia Beach, VA",VA,0.70728934,"{'lat': 36.7693, 'lon': -76.104}","{'employee_only': False, 'created_at': '2015-08-04T00:00:00Z', 'method': 'QRCODE_TM'}",2,3550 Cellar Door Way,20000,veterans-united-home-loans-amphitheater,Veterans United Home Loans Amphitheater,https://seatgeek.com/venues/veterans-united-home-loans-amphitheater/tickets,US,0,Veterans United Home Loans Amphitheater,Veterans United Home Loans Amphitheater at Virginia Beach
855,[],511,22030,America/New_York,True,804,Fairfax,{'event_count': 58},"Fairfax, VA 22030","Fairfax, VA",VA,0.6498889,"{'lat': 38.8462, 'lon': -77.3064}",,58,4500 Patriot Circle,10000,eaglebank-arena,EagleBank Arena,https://seatgeek.com/venues/eaglebank-arena/tickets,US,0,EagleBank Arena,EagleBank Arena
856,[],544,23510,America/New_York,True,4608,Norfolk,{'event_count': 40},"Norfolk, VA 23510","Norfolk, VA",VA,0.53143495,"{'lat': 36.8528, 'lon': -76.2867}",,40,201 E. Brambleton Ave,10253,scope-arena-1,Scope Arena,https://seatgeek.com/venues/scope-arena-1/tickets,US,0,Scope Arena,Scope Arena
857,[],573,24153,America/New_York,True,1007,Salem,{'event_count': 12},"Salem, VA 24153","Salem, VA",VA,0.58798116,"{'lat': 37.2854, 'lon': -80.0393}",,12,1001 Blvd,6820,salem-civic-center,Salem Civic Center,https://seatgeek.com/venues/salem-civic-center/tickets,US,0,Salem Civic Center,Salem Civic Center
858,[],544,23510,America/New_York,True,1694,Norfolk,{'event_count': 8},"Norfolk, VA 23510","Norfolk, VA",VA,0.518529,"{'lat': 36.8583, 'lon': -76.2899}",,8,160 E Virginia Beach Blvd,1632,harrison-opera-house,Harrison Opera House,https://seatgeek.com/venues/harrison-opera-house/tickets,US,0,Harrison Opera House,Harrison Opera House
859,[],511,20136,America/New_York,True,3702,Bristow,{'event_count': 1},"Bristow, VA 20136","Bristow, VA",VA,0.76498646,"{'lat': 38.7857, 'lon': -77.5873}","{'employee_only': False, 'created_at': '2015-11-11T16:29:53Z', 'method': 'NONE'}",1,7800 Cellar Door Drive,25262,jiffy-lube-live,Jiffy Lube Live,https://seatgeek.com/venues/jiffy-lube-live/tickets,US,0,Jiffy Lube Live,Jiffy Lube Live
860,[],511,22305,America/New_York,True,595,Alexandria,{'event_count': 86},"Alexandria, VA 22305","Alexandria, VA",VA,0.43460834,"{'lat': 38.8386, 'lon': -77.0622}",,86,3701 Mt. Vernon Avenue,500,birchmere-music-hall,Birchmere Music Hall,https://seatgeek.com/venues/birchmere-music-hall/tickets,US,0,Birchmere Music Hall,Birchmere
861,[],544,23510,America/New_York,True,988,Norfolk,{'event_count': 105},"Norfolk, VA 23510","Norfolk, VA",VA,0.53142613,"{'lat': 36.854, 'lon': -76.2859}",,105,201 Brambleton Avenue,2363,chrysler-hall,Chrysler Hall,https://seatgeek.com/venues/chrysler-hall/tickets,US,0,Chrysler Hall,Chrysler Hall
862,[],544,23502,America/New_York,True,419821,Norfolk,{'event_count': 2},"Norfolk, VA 23502","Norfolk, VA",VA,0.0,"{'lat': 36.8535, 'lon': -76.2009}",,2,5957 Virginia Beach Blvd,0,origami-4,Origami,https://seatgeek.com/venues/origami-4/tickets,US,0,Origami,ORIGAMI
863,[],544,,,False,316669,Virginia Beach,{'event_count': 0},"Virginia Beach, VA ","Virginia Beach, VA",VA,0.0,"{'lat': 36.8528, 'lon': -75.9783}",,0,,0,nick-alligood-eagles-nest,Nick Alligood - Eagles Nest,https://seatgeek.com/venues/nick-alligood-eagles-nest/tickets,US,0,Nick Alligood - Eagles Nest,Eagles Nest
864,[],544,23320,America/New_York,True,78006,Chesapeake,{'event_count': 1},"Chesapeake, VA 23320","Chesapeake, VA",VA,0.0,"{'lat': 36.7893, 'lon': -76.2324}",,1,700 Conference Center Drive,0,chesapeake-conference-center,Chesapeake Conference Center,https://seatgeek.com/venues/chesapeake-conference-center/tickets,US,0,Chesapeake Conference Center,Chesapeake Conference Center
865,[],556,23219,America/New_York,True,357,Richmond,{'event_count': 54},"Richmond, VA 23219","Richmond, VA",VA,0.5261258,"{'lat': 37.5419, 'lon': -77.4352}",,54,708 E. Broad St.,1500,the-national,The National,https://seatgeek.com/venues/the-national/tickets,US,0,The National,The National
866,[],544,23510,America/New_York,True,3365,Norfolk,{'event_count': 15},"Norfolk, VA 23510","Norfolk, VA",VA,0.56063604,"{'lat': 36.8568, 'lon': -76.2784}",,15,1010 Church St,690,attucks-theatre,Attucks Theatre,https://seatgeek.com/venues/attucks-theatre/tickets,US,0,Attucks Theatre,Attucks Theatre
867,[],544,23510,America/New_York,False,5126,Norfolk,{'event_count': 0},"Norfolk, VA 23510","Norfolk, VA",VA,0.0,"{'lat': 36.8463, 'lon': -76.2946}",,0,333 Waterside Drive,0,town-point-park,Town Point Park,https://seatgeek.com/venues/town-point-park/tickets,US,0,Town Point Park,Town Point Park
868,[],819,98421,America/Los_Angeles,True,156,Tacoma,{'event_count': 21},"Tacoma, WA 98421","Tacoma, WA",WA,0.757711,"{'lat': 47.2398, 'lon': -122.432}",,21,2727 East D Street,23000,tacoma-dome,Tacoma Dome,https://seatgeek.com/venues/tacoma-dome/tickets,US,0,Tacoma Dome,Tacoma Dome
869,[],819,98105,America/Los_Angeles,True,5805,Seattle,{'event_count': 74},"Seattle, WA 98105","Seattle, WA",WA,0.5249145,"{'lat': 47.6613, 'lon': -122.314}",,74,1303 Northeast 45th Street,479,neptune-theatre,Neptune Theatre,https://seatgeek.com/venues/neptune-theatre/tickets,US,0,Neptune Theatre,Neptune Theatre
870,[],819,98134,America/Los_Angeles,True,255,Seattle,{'event_count': 21},"Seattle, WA 98134","Seattle, WA",WA,0.6522145,"{'lat': 47.5951, 'lon': -122.332}",,21,800 Occidental Avenue South,7000,wamu-theater,WaMu Theater,https://seatgeek.com/venues/wamu-theater/tickets,US,0,WaMu Theater,WAMU Theater
871,[],881,98848,America/Los_Angeles,True,48,George,{'event_count': 1},"George, WA 98848","George, WA",WA,0.7491367,"{'lat': 47.079, 'lon': -119.856}",,1,754 Silica Road NW,20000,gorge-amphitheatre,Gorge Amphitheatre,https://seatgeek.com/venues/gorge-amphitheatre/tickets,US,0,Gorge Amphitheatre,Gorge Amphitheatre
872,[],819,98101,America/Los_Angeles,True,453,Seattle,{'event_count': 155},"Seattle, WA 98101","Seattle, WA",WA,0.6230701,"{'lat': 47.6134, 'lon': -122.332}",,155,911 Pine Street,3000,paramount-theatre-4,Paramount Theatre,https://seatgeek.com/venues/paramount-theatre-4/tickets,US,0,Paramount Theatre,Paramount Theatre
873,[],820,98642,America/Los_Angeles,True,445923,Ridgefield,{'event_count': 2},"Ridgefield, WA 98642","Ridgefield, WA",WA,0.0,"{'lat': 45.8532, 'lon': -122.707}",,2,1 Cowlitz Way,0,ilani-cowlitz-ballroom,Ilani Cowlitz Ballroom,https://seatgeek.com/venues/ilani-cowlitz-ballroom/tickets,US,0,Ilani Cowlitz Ballroom,Ilani Cowlitz Ballroom
874,[],819,98134,America/Los_Angeles,True,339,Seattle,{'event_count': 9},"Seattle, WA 98134","Seattle, WA",WA,0.87232786,"{'lat': 47.5948, 'lon': -122.332}","{'employee_only': False, 'created_at': '2018-03-02T22:54:54Z', 'method': 'QRCODE'}",9,800 Occidental Ave S,72000,centurylink-field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,US,0,CenturyLink Field,CenturyLink Field
875,[],819,98101,America/Los_Angeles,True,904,Seattle,{'event_count': 60},"Seattle, WA 98101","Seattle, WA",WA,0.57238066,"{'lat': 47.6118, 'lon': -122.341}",,60,1932 2nd Avenue,1420,moore-theatre,Moore Theatre,https://seatgeek.com/venues/moore-theatre/tickets,US,0,Moore Theatre,Moore Theatre
876,[],881,,America/Los_Angeles,False,248956,Spokane,{'event_count': 0},"Spokane, WA ","Spokane, WA",WA,0.0,"{'lat': 47.6589, 'lon': -117.425}",,0,,0,knitting-factory-concert-hall,Knitting Factory Concert Hall,https://seatgeek.com/venues/knitting-factory-concert-hall/tickets,US,0,Knitting Factory Concert Hall,Knitting Factory Concert House - Spokane
877,[],819,98109,America/Los_Angeles,True,566,Seattle,{'event_count': 120},"Seattle, WA 98109","Seattle, WA",WA,0.5459422,"{'lat': 47.6246, 'lon': -122.351}",,120,321 Mercer Street,2963,mccaw-hall,McCaw Hall,https://seatgeek.com/venues/mccaw-hall/tickets,US,0,McCaw Hall,McCaw Hall
878,[],810,98948,America/Los_Angeles,True,464056,Toppenish,{'event_count': 5},"Toppenish, WA 98948","Toppenish, WA",WA,0.0,"{'lat': 46.3732, 'lon': -120.341}",,5,580 Fort Road,0,legends-casino-event-center-1,Legends Casino Event Center,https://seatgeek.com/venues/legends-casino-event-center-1/tickets,US,0,Legends Casino Event Center,Legends Casino Event Center
879,[],819,98392,America/Los_Angeles,True,2615,Suquamish,{'event_count': 8},"Suquamish, WA 98392","Suquamish, WA",WA,0.44634628,"{'lat': 47.7137, 'lon': -122.571}",,8,15347 Suquamish Way NE,0,suquamish-clearwater-casino-resort-event-lawn,Suquamish Clearwater Casino Resort Event Lawn,https://seatgeek.com/venues/suquamish-clearwater-casino-resort-event-lawn/tickets,US,0,Suquamish Clearwater Casino Resort Event Lawn,Suquamish Clearwater Casino Event Center
880,[],819,98232,America/Los_Angeles,True,1683,Bow,{'event_count': 7},"Bow, WA 98232","Bow, WA",WA,0.40569097,"{'lat': 48.5606, 'lon': -122.345}",,7,5984 N. Darrk Lane,0,skagit-valley-casino,Skagit Valley Casino,https://seatgeek.com/venues/skagit-valley-casino/tickets,US,0,Skagit Valley Casino,Skagit Valley Casino Pacific Showroom
881,[],819,98271,America/Los_Angeles,True,6262,Tulalip,{'event_count': 3},"Tulalip, WA 98271","Tulalip, WA",WA,0.504618,"{'lat': 48.0881, 'lon': -122.189}",,3,10200 Quil Ceda Blvd,3000,tulalip-resort-casino,Tulalip Resort Casino,https://seatgeek.com/venues/tulalip-resort-casino/tickets,US,0,Tulalip Resort Casino,Tulalip Resort Casino
