,flaggedAsEnded,id,popularity,type,venue_id,headliner,support,event_time
283,False,38456929,9.2e-05,Concert,1493278,Steve Dorff,,2020-05-01 20:00:00-05:00
284,False,38236259,0.028304000000000003,Concert,808651,Boz Scaggs,,2019-08-18 20:00:00-07:00
285,False,38968873,0.018826,Concert,808651,Kris Kristofferson,,2019-08-22 20:00:00-07:00
286,False,39000117,0.00358,Concert,808651,Jon Anderson,,2019-08-24 20:00:00-07:00
287,False,38224619,0.002752,Concert,808651,Justin Hayward,,2019-08-25 20:00:00-07:00
288,False,38430669,0.009342,Concert,808651,David Crosby,,2019-09-06 20:00:00-07:00
289,False,38236229,0.028304000000000003,Concert,808651,Boz Scaggs,,2019-09-22 20:00:00-07:00
290,False,38869704,0.098678,Concert,808651,Switchfoot,,2019-11-08 20:00:00-08:00
291,False,39013427,0.013288,Concert,808651,The Robert Cray Band,,2019-11-09 20:00:00-08:00
292,False,38788524,0.070389,Concert,808651,Mat Kearney,,2019-12-06 20:00:00-08:00
293,False,39013472,0.008487999999999999,Concert,808651,The Blind Boys of Alabama,Nicki Bluhm,2019-12-20 20:00:00-08:00
294,False,39049776,1e-06,Concert,3530259,Gentry Fox,,2019-08-20 17:00:00-06:00
295,False,39049778,1e-06,Concert,3530259,Gentry Fox,,2019-09-17 17:00:00-06:00
296,False,39049781,1e-06,Concert,3530259,Gentry Fox,,2019-10-15 17:00:00-06:00
297,False,39049785,1e-06,Concert,3530259,Gentry Fox,,2019-11-19 17:00:00-07:00
298,False,38993106,2.6000000000000002e-05,Concert,30544,Terri Binion,Jordan Foley,2019-08-07 19:00:00-04:00
299,False,38997290,1e-05,Concert,30544,Degreaser,,2019-08-08 20:00:00-04:00
300,False,38197099,0.002963,Concert,30544,Sarah Shook & the Disarmers,Matt Woods,2019-08-09 21:00:00-04:00
301,False,38736439,0.0011560000000000001,Concert,30544,Whores.,,2019-08-11 20:00:00-04:00
302,False,39017891,0.000153,Concert,30544,Matthew Fowler,Riley Moore,2019-08-18 19:00:00-04:00
303,False,38657834,0.001387,Concert,30544,Austin Lucas,Jordan Foley & The Wheelhouse,2019-08-19 20:00:00-04:00
304,False,38998288,6.2e-05,Concert,30544,Cathedral Bells,Body Heat,2019-08-20 07:00:00-04:00
305,False,39007464,4.9e-05,Concert,30544,Cathedral Bells,,2019-08-20 19:00:00-04:00
306,False,38909009,3.3e-05,Concert,30544,The Spoon Dogs,Scott Yoder,2019-08-21 20:00:00-04:00
307,False,39005378,8e-06,Concert,30544,Matt and the Skeleton Crew,Montgomery Drive,2019-08-22 20:00:00-04:00
308,False,39026907,0.006653,Concert,30544,Jacuzzi Boys,Golden Pelicans,2019-08-23 21:00:00-04:00
309,False,38974711,0.0,Concert,30544,Tyler Cassidy,,2019-08-25 20:00:00-04:00
310,False,39013867,0.004824,Concert,30544,Supersuckers,,2019-08-28 21:00:00-04:00
311,False,38950470,3e-06,Concert,30544,The Spring (US),,2019-08-29 20:00:00-04:00
312,False,38981300,5.9e-05,Festival,30544,Wolf-face,The Handsome Scoundrels,
313,False,38955024,0.000327,Concert,30544,In The Whale,,2019-09-05 21:00:00-04:00
314,False,38476074,0.0028280000000000002,Concert,30544,Dave Hause,Dave Hause and The Mermaid,2019-09-07 21:00:00-04:00
315,False,38560199,0.002768,Concert,30544,The Pietasters,Control This,2019-09-14 20:00:00-04:00
316,False,38958840,0.005488,Concert,30544,Subhumans,,2019-09-15 19:00:00-04:00
317,False,35844794,0.002995,Concert,30544,Aesthetic Perfection,Empathy Test,2019-09-21 20:00:00-04:00
318,False,39037996,3.7e-05,Concert,30544,JAZEL,Basque,2019-09-22 19:00:00-04:00
319,False,39012358,0.002204,Concert,30544,Thou,Big Brave,2019-09-27 20:00:00-04:00
320,False,38857799,0.00032900000000000003,Concert,30544,The Sh-Booms,Kolars,2019-09-28 21:00:00-04:00
321,False,38962209,2.7000000000000002e-05,Concert,30544,Night Winds,Austin Hull,2019-09-29 19:00:00-04:00
322,False,38452839,0.000648,Concert,30544,B Boys,,2019-10-06 20:00:00-04:00
323,False,38476289,0.005175,Concert,30544,The Toasters,The Scotch Bonnets,2019-10-12 20:00:00-04:00
324,False,38983887,0.00032,Concert,30544,Captured! By Robots,JP Harris,2019-10-17 20:00:00-04:00
325,False,38997437,9.6e-05,Concert,30544,Schitzophonics,The Woolly Bushmen,2019-10-25 21:00:00-04:00
326,False,37926359,6.1e-05,Festival,30544,Good Friend,Forever Unclean,2019-10-28 19:00:00-04:00
327,False,38942574,0.0009480000000000001,Concert,30544,The Casket Lottery,transkam,2019-11-04 20:00:00-05:00
328,False,39016520,0.00020299999999999997,Concert,30544,Street Cleaner,Protector 101,2019-11-11 20:00:00-05:00
329,False,38611539,0.014478,Concert,30544,Titus Andronicus,Partner,2019-11-13 21:00:00-05:00
330,False,38635509,0.000594,Concert,30544,Quintron,Quintron and Miss Pussycat,2019-11-15 21:00:00-05:00
331,False,38977055,1e-06,Concert,3797834,Seth Brand,,2019-08-28 18:00:00-04:00
332,False,38970429,0.013307,Concert,3797834,Reverend Horton Heat,Voodoo Glow Skulls,2019-12-13 19:00:00-05:00
333,False,38959617,0.0016870000000000001,Concert,1423523,The Collection,,2019-11-02 19:00:00-04:00
334,False,37373549,0.019625999999999998,Concert,1423523,Big Thief,Palehound,2019-11-08 20:00:00-05:00
335,False,38950015,0.049444999999999996,Concert,1423523,The New Pornographers,Lady Lamb,2019-11-10 20:00:00-05:00
336,False,37582844,0.018816,Concert,924,Saves The Day,Joyce Manor,2019-08-16 19:00:00-04:00
337,False,38983467,0.046784,Concert,924,What So Not,,2019-08-17 20:00:00-04:00
338,False,39042868,0.108624,Concert,924,Jonas Brothers,Ava Max,2019-08-20 19:00:00-04:00
339,False,38330864,0.033448,Concert,924,The Mighty Mighty Bosstones,The Pandemics,2019-08-21 19:00:00-04:00
340,False,38958323,0.014606000000000001,Concert,924,Bill Callahan,,2019-08-22 19:00:00-04:00
341,False,38961010,0.003573,Concert,924,Polo G,Luh Kel,2019-09-03 19:00:00-04:00
342,False,38500194,0.008475,Concert,924,Weyes Blood,,2019-09-07 18:30:00-04:00
343,False,38311799,0.018455000000000003,Concert,924,Barns Courtney,The Hunna,2019-09-09 19:00:00-04:00
344,False,38237109,0.07649600000000001,Concert,924,Dirty Projectors,Deerhunter,2019-09-10 19:00:00-04:00
345,False,38996464,0.07649600000000001,Concert,924,Deerhunter,Dirty Projectors,2019-09-11 19:00:00-04:00
346,False,38428714,0.006144,Concert,924,The Band Camino,Valley (Official),2019-09-12 19:00:00-04:00
347,False,37303679,0.008004,Concert,924,HVOB,,2019-09-13 20:00:00-04:00
348,False,38628654,0.0038469999999999997,Concert,924,Jesse Malin,,
349,False,39012771,0.050441,Concert,924,All That Remains,Lacuna Coil,
350,False,38066564,0.061301,Concert,924,Band of Skulls,Demob Happy,2019-09-16 19:00:00-04:00
351,False,38785369,0.024689,Concert,924,Grace VanderWaal,Patrick Martin,2019-09-17 18:30:00-04:00
352,False,38774534,0.013036,Concert,924,grandson,"nothing, nowhere.",2019-09-18 19:00:00-04:00
353,False,37766229,0.026907999999999998,Concert,924,Sigrid,Raffaella,2019-09-19 19:00:00-04:00
354,False,37785289,0.026907999999999998,Concert,924,Sigrid,Raffaella,2019-09-20 19:00:00-04:00
355,False,37303699,0.014968,Concert,924,Tinariwen,,2019-09-21 18:30:00-04:00
356,False,38330279,0.119073,Concert,924,Cat Power,,2019-09-22 19:00:00-04:00
357,False,38407819,0.026593000000000002,Concert,924,The Waterboys,,2019-09-23 19:00:00-04:00
358,False,38945764,0.005416,Concert,924,Jade Bird,Flyte,2019-09-24 19:00:00-04:00
359,False,38306764,0.016033000000000002,Concert,924,flor,joan,2019-09-25 18:30:00-04:00
360,False,37303704,0.012418,Concert,924,Pinegrove,,2019-09-27 19:00:00-04:00
361,False,38982711,0.007779,Concert,924,JOSEPH,Deep Sea Diver,2019-09-28 20:00:00-04:00
362,False,38872979,0.023298,Concert,924,Frankie Cosmos,"Locate S,1",2019-09-29 19:00:00-04:00
363,False,37303759,0.038431,Concert,924,Built to Spill,The Warm Hair,2019-09-30 18:30:00-04:00
364,False,37303794,0.038431,Concert,924,Built to Spill,The Warm Hair,2019-10-01 18:30:00-04:00
365,False,37314679,0.038452,Concert,924,Built to Spill,,2019-10-01 20:00:00-04:00
366,False,37641364,0.0038740000000000003,Concert,924,half•alive,,2019-10-02 19:00:00-04:00
367,False,37927724,0.015191999999999999,Concert,924,Noah Kahan,,2019-10-03 19:00:00-04:00
368,False,38418629,0.037542,Concert,924,Hayden James,Naations,2019-10-04 20:00:00-04:00
369,False,37303739,0.010126000000000001,Concert,924,Mt. Joy,,
370,False,38951501,0.005092,Concert,924,Kiana Ledé,,2019-10-06 19:00:00-04:00
371,False,38236964,0.033444,Concert,924,Dean Lewis,Scott Helman,2019-10-07 19:00:00-04:00
372,False,37303689,0.004282,Concert,924,The Chris Robinson Brotherhood,,2019-10-09 19:00:00-04:00
373,False,37303779,0.019082,Concert,924,Big Thief,Palm,2019-10-10 20:00:00-04:00
374,False,37303729,0.019625999999999998,Concert,924,Big Thief,Palehound,2019-10-11 20:00:00-04:00
375,False,39010855,0.033392000000000005,Concert,924,Skizzy Mars,,2019-10-12 18:30:00-04:00
376,False,38947134,0.010477,Concert,924,Yungblud,MISSIO,2019-10-14 19:00:00-04:00
377,False,39011638,0.041746,Concert,924,Bishop Briggs,,2019-10-15 19:00:00-04:00
378,False,39011752,0.003397,Concert,924,Miya Folick,,
379,False,39049149,0.126506,Concert,924,Natasha Bedingfield,,2019-10-16 19:00:00-04:00
380,False,38951567,0.07524600000000001,Concert,924,Hoodie Allen,Jake Miller,2019-10-18 20:00:00-04:00
381,False,38340224,0.011819,Concert,924,Booba,,2019-10-21 19:00:00-04:00
382,False,38870989,0.045176999999999995,Concert,924,Cigarettes After Sex,,2019-10-23 20:00:00-04:00
383,False,38664554,0.11340399999999999,Concert,924,City and Colour,,2019-10-24 19:00:00-04:00
384,False,38735849,0.014341999999999999,Concert,924,Oliver Tree,,2019-10-25 07:00:00-04:00
385,False,38740924,0.014341999999999999,Concert,924,Oliver Tree,,2019-10-25 20:00:00-04:00
386,False,38980937,8e-06,Concert,1239691,Jackie Sullivan,Karla Pilgrim,2019-08-25 19:30:00-02:30
387,False,39019279,0.0,Concert,1239691,Michelle Myrick,,2019-09-13 19:00:00-02:30
388,False,37815589,0.038727,Concert,931,Air Supply,,2019-08-10 20:00:00-04:00
389,False,37370414,0.062724,Concert,931,Bad Company,,2019-08-23 19:00:00-04:00
390,False,38539889,0.024365,Concert,931,Gretchen Wilson,,2019-09-13 20:00:00-04:00
391,False,38349124,0.125134,Concert,931,Boyz II Men,,2019-09-21 20:00:00-04:00
392,False,38646834,0.018253,Concert,931,The Stylistics,Harold Melvin's Blue Notes,2019-10-11 19:00:00-04:00
393,False,39004592,0.029976,Concert,931,Loverboy,,2019-10-12 20:00:00-04:00
394,False,38951823,0.028520999999999998,Concert,931,Boz Scaggs,,2019-11-15 20:00:00-05:00
395,False,39049122,0.038999,Concert,931,Air Supply,,2020-01-31 20:00:00-05:00
396,False,39036211,0.04275,Concert,4277279,Alabama,,2019-09-06 19:30:00-05:00
397,False,38605984,0.08215499999999999,Concert,891,Styx,,2019-08-23 20:30:00-07:00
398,False,39015687,0.044882,Concert,891,The O'Jays,,2019-09-27 20:30:00-07:00
399,False,37286114,0.004917,Concert,3788999,Croatia squad,,2019-08-31 18:00:00-04:00
400,False,38975431,0.001456,Concert,2776023,Mark Guiliana’s Beat Music,Mark Guiliana,2019-10-30 18:30:00+01:00
401,False,38975432,4.3e-05,Concert,2776023,"Rymden (Bugge Wesseltoft, Dan Berglund, Magnus Öström)",,2019-10-31 18:30:00+01:00
402,False,38975433,0.000302,Concert,2776023,Camille Bertault,,2019-11-01 18:30:00+01:00
403,False,38975434,0.0007830000000000001,Concert,2776023,Yazz Ahmed,,2019-11-02 18:30:00+01:00
404,False,37882774,0.155406,Concert,29228,Elvis Costello & The Imposters,Blondie,2019-08-07 19:15:00-07:00
405,False,37884569,0.155406,Concert,29228,Elvis Costello,Blondie,2019-08-07 17:00:00-07:00
406,False,37261759,0.174951,Concert,29228,Young the Giant,Fitz & The Tantrums,2019-08-08 16:30:00-07:00
407,False,36333134,0.0038950000000000005,Concert,29228,JoJo Siwa,The Belles Official,2019-08-11 18:00:00-07:00
408,False,36807369,0.114818,Concert,29228,The Avett Brothers,Lake Street Dive,2019-08-24 17:30:00-07:00
409,False,37185729,0.038268,Concert,29228,Iration,Pepper,2019-08-25 17:30:00-07:00
410,False,37147009,0.057272,Concert,29228,Josh Groban,,2019-09-05 19:00:00-07:00
411,False,37685429,0.033076,Concert,29228,Maggie Rogers,"Now, Now",2019-09-17 18:30:00-07:00
412,False,38428569,0.308849,Concert,29228,Of Monsters and Men,Lower Dens,2019-09-19 17:30:00-07:00
413,False,35773339,0.043924,Concert,29228,Mark Knopfler,,2019-09-20 18:00:00-07:00
414,False,36957644,0.043924,Concert,29228,Mark Knopfler,,2019-09-20 19:30:00-07:00
415,False,38741704,0.081937,Concert,29228,Steely Dan,,2019-09-24 18:00:00-07:00
416,False,38313849,0.21197600000000003,Concert,29228,Incubus,Dub Trio,2019-09-26 17:30:00-07:00
417,False,37165019,0.067842,Concert,29228,Gary Clark Jr.,,2019-09-27 17:30:00-07:00
418,False,38131724,0.19501300000000002,Concert,29228,Rod Stewart,,2019-09-28 18:00:00-07:00
419,False,38146559,0.009326000000000001,Concert,29228,BANDA MS,,2019-09-29 19:30:00-07:00
420,False,38737919,0.015375999999999999,Concert,29228,Banda Sinaloense MS de Sergio Lizárraga,,2019-09-29 20:00:00-07:00
421,False,38206344,0.194171,Concert,29228,Van Morrison,Melody Gardot,2019-10-05 17:30:00-07:00
422,False,38146639,0.06365499999999999,Concert,29228,Jimmy Buffett,,2019-10-16 19:00:00-07:00
423,False,37576254,0.286121,Concert,29228,Hozier,Freya Ridings,2019-10-24 18:00:00-07:00
424,False,38857034,0.064137,Concert,29228,Thom Yorke,,2019-10-25 17:30:00-07:00
425,False,38534809,0.010148,Concert,29228,Lila Downs,,2019-10-26 17:30:00-07:00
426,False,39031805,0.335149,Concert,29228,The Chainsmokers,,2019-11-01 19:00:00-07:00
427,False,38828784,1.9e-05,Concert,3577259,The Dungarees,,
428,False,38604494,0.0,Concert,3157704,Leonid & Friends,,2019-08-07 21:00:00-07:00
429,False,38632059,0.0,Concert,3157704,Leonid & Friends,,2019-08-07 17:45:00-07:00
430,False,37859474,0.031076999999999997,Concert,3157704,The Wailers,,2019-08-08 21:00:00-07:00
431,False,36948534,0.011439,Concert,3157704,The Grass Roots,,2019-08-17 21:00:00-07:00
432,False,38131124,0.028676,Concert,3157704,Frankie J,Lil Rob,2019-08-23 21:00:00-07:00
433,False,38961785,3e-06,Concert,3157704,Rockin' the Paradise,,2019-08-24 21:00:00-07:00
434,False,37781749,0.001218,Concert,3157704,Tom Keifer,,2019-08-25 21:00:00-07:00
435,False,37471144,0.0035549999999999996,Concert,3157704,Jon Anderson,,2019-08-29 21:00:00-07:00
436,False,37471299,0.0035549999999999996,Concert,3157704,Jon Anderson,,2019-08-29 16:00:00-07:00
437,False,37687899,0.005697,Concert,3157704,Richard Cheese & Lounge Against the Machine,,2019-08-31 21:00:00-07:00
438,False,35616114,0.015043,Concert,3157704,Herman's Hermits,,2019-09-01 21:00:00-07:00
439,False,36847714,0.08242200000000001,Concert,3157704,Puddle of Mudd,Sweet Sienna,2019-09-06 21:00:00-07:00
440,False,37667929,0.006268999999999999,Concert,3157704,Glenn Miller Orchestra,,2019-09-07 21:00:00-07:00
441,False,37958094,0.030806,Concert,3157704,Black Flag,,2019-09-08 20:00:00-07:00
442,False,37668609,0.0037909999999999997,Concert,3157704,Southside Johnny & The Asbury Jukes,,2019-09-12 21:00:00-07:00
443,False,36559834,0.00081,Concert,3157704,Gary Puckett,,2019-09-14 21:00:00-07:00
444,False,39045804,0.0033350000000000003,Concert,3157704,Junior Brown,,2019-09-15 21:00:00-07:00
445,False,37670049,0.0021449999999999998,Concert,3157704,Coco Montoya,,2019-09-19 21:00:00-07:00
446,False,37362274,0.009409,Concert,3157704,The Motels,,2019-09-20 21:00:00-07:00
447,False,39026971,0.009340000000000001,Concert,3157704,The Motels,,2019-09-20 18:00:00-07:00
448,False,38945519,0.008873,Concert,3157704,Al Di Meola,,2019-09-21 21:00:00-07:00
449,False,38954487,0.008873,Concert,3157704,Al Di Meola,,2019-09-21 16:30:00-07:00
450,False,38129469,0.0041990000000000005,Concert,3157704,Steve Tyrell,,2019-09-22 21:00:00-07:00
451,False,38980007,0.099301,Concert,3157704,Luis Fonsi,,2019-09-25 21:00:00-07:00
452,False,38988854,1.2e-05,Concert,3157704,Yachtley Crew,,2019-09-27 21:00:00-07:00
453,False,38921734,0.0,Concert,3157704,STRANGELOVE - The Depeche Mode Experience,,2019-09-28 21:00:00-07:00
454,False,38407489,0.00086,Concert,3157704,Geoff Tate,Fire Sets Fire,2019-09-29 18:00:00-07:00
455,False,38862329,0.014706,Concert,3157704,L.A. Guns,,2019-10-04 21:00:00-07:00
456,False,38888403,0.000802,Concert,3157704,Tracii Guns,,2019-10-04 18:00:00-07:00
457,False,38979961,0.000759,Concert,3157704,Jim Messina,,2019-10-06 21:00:00-07:00
458,False,38130429,0.0001,Concert,3157704,Brian Howe,,2019-10-10 21:00:00-07:00
459,False,37929879,0.021977,Concert,3157704,Jon B,,2019-10-12 21:00:00-07:00
460,False,38456649,0.005561,Concert,3157704,Todrick Hall,,2019-10-19 21:00:00-07:00
461,False,38979932,0.032086,Concert,3157704,Ratt,,2019-10-25 21:00:00-07:00
462,False,38995838,0.041578,Concert,3157704,Sir Mix-a-lot,,2019-10-26 21:00:00-07:00
463,False,39041115,0.005241,Concert,3157704,Troop,,2019-10-27 21:00:00-07:00
464,False,38979794,0.084089,Concert,3157704,Bone Thugs-n-Harmony,,2019-11-02 21:00:00-07:00
465,False,37783684,0.012098999999999999,Concert,3157704,Judy Collins,,2019-11-10 21:00:00-08:00
466,False,38861779,0.0074329999999999995,Concert,3157704,Cherry Poppin' Daddies,,2019-11-21 21:00:00-08:00
467,False,38053139,0.000106,Concert,3157704,Queen Nation,Antehero,2019-11-22 21:00:00-08:00
468,False,38946589,0.010623,Concert,3157704,The Association,,2019-11-23 21:00:00-08:00
469,False,39045765,0.000754,Concert,3157704,Metalachi,,2019-11-30 21:00:00-08:00
470,False,38980164,0.01795,Concert,3157704,Jonny Lang,,2019-12-07 21:00:00-08:00
471,False,37534714,0.0065569999999999995,Concert,3157704,Led Zepagain,,2019-12-28 21:00:00-08:00
472,False,38886048,0.000131,Concert,3157704,Fast Times,Erotic City,2019-12-31 21:00:00-08:00
473,False,39024922,0.011867,Concert,3157704,Ambrosia,,2020-01-03 21:00:00-08:00
474,False,38689039,0.00119,Concert,3157704,Jack Russell's Great White,,2020-01-24 21:00:00-08:00
475,False,38979992,0.008643999999999999,Concert,3157704,John Mayall,,2020-01-25 21:00:00-08:00
476,False,38862119,0.00331,Concert,3157704,Keiko Matsui,,2020-04-17 21:00:00-07:00
477,False,39045822,0.034768,Concert,3157704,The Spinners,,2020-05-03 21:00:00-07:00
478,False,37669449,0.019773,Concert,450086,Adam Ant,,2019-09-14 19:00:00-04:00
479,False,37729534,0.098889,Concert,450086,Andrew Bird,Madison Cunningham,2019-09-24 20:00:00-04:00
480,False,36946729,0.005952000000000001,Concert,450086,Steve Hackett,,2019-10-02 18:30:00-04:00
481,False,38864194,0.021977,Concert,450086,Little Feat,,2019-10-15 19:00:00-04:00
482,False,38283209,0.001322,Concert,450086,Little Steven & The Disciples of Soul,Little Steven,2019-10-26 19:00:00-04:00
483,False,38846049,0.034395,Concert,450086,Chase Rice,Cale Dodds,2019-11-22 19:00:00-05:00
484,False,38637149,6.3e-05,Concert,51445,Jason Bieler,,
485,False,38972302,0.001307,Concert,51445,The Last Ten Seconds of Life,No Zodiac,2019-08-25 17:30:00-06:00
486,False,38178789,0.000637,Concert,51445,Skinlab,,2019-08-29 19:00:00-06:00
487,False,38908609,0.001057,Concert,51445,Tora Tora,,
488,False,38908599,0.051138,Concert,51445,Kirko Bangz,,
489,False,38942969,0.0008640000000000001,Concert,51445,Jetboy,,2019-09-05 19:00:00-06:00
490,False,38178784,0.0035369999999999998,Concert,51445,Kingdom Come,,2019-09-06 19:00:00-06:00
491,False,39039520,0.011564,Concert,51445,Zapp,,2019-09-08 12:00:00-06:00
492,False,38713004,0.0,Concert,51445,YelloPain,,2019-09-18 19:00:00-06:00
493,False,38908604,0.005017,Concert,51445,Flaw,Elisium,
494,False,38903564,0.014707,Concert,51445,L.A. Guns,,2019-09-27 19:00:00-06:00
495,False,38903589,0.000802,Concert,51445,Tracii Guns,,
496,False,38536234,0.003029,Concert,51445,Immolation,,
497,False,38616794,4.4e-05,Concert,51445,Stoner Jordan,,2019-10-13 19:00:00-06:00
498,False,37594849,0.002784,Concert,51445,Enforcer,Warbringer,2019-10-25 19:00:00-06:00
499,False,37594864,2.8999999999999997e-05,Concert,51445,Envenom,,2019-11-19 19:00:00-07:00
500,False,37602884,0.009613,Concert,51445,Nile,,
501,False,36048024,0.005568,Concert,3459929,Nik & Jay,,
502,False,37781619,0.008187999999999999,Concert,65573,Asleep At the Wheel,Jon Wolfe,2019-08-10 20:00:00-07:00
503,False,38431324,0.002902,Concert,65573,Steve Earle and the Dukes,,2019-08-17 20:00:00-07:00
504,False,38499889,0.015863,Concert,65573,The Wood Brothers,,2019-08-19 20:00:00-07:00
505,False,38995834,0.005343,Concert,65573,Con Brio,The Stone Foxes,2019-09-07 21:00:00-07:00
506,False,38130859,0.005848,Concert,65573,Fozzy,,2019-09-11 20:00:00-07:00
